Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
276,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,12,1,6,4,5.8,92.7
277,Doug Flutie,LAC,QB,7,1097,9,4,168,2,0,0,0,0,0,0,0,13.2,92.68
278,T James,CIN,CB,16,0,0,0,0,0,0,0,0,1,4,0,0,5.8,92.1
278,R Hill,ARI,FS,14,0,0,0,0,0,0,0,0,2,5,1,0,6.6,92.1
280,Rashean Mathis,JAX,CB,16,0,0,0,0,0,0,0,0,0,2,0,1,5.8,92
280,Quentin Jammer,LAC,CB,16,0,0,0,0,0,0,0,0,0,4,0,1,5.8,92
280,S Marler,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.8,92
283,Shaun Ellis,NYJ,DE,16,0,0,0,0,0,0,0,0,12.5,0,1,0,5.7,91.7
284,T Fisher,LAR,CB,15,0,0,0,0,0,0,0,0,0,4,0,1,6.1,91.5
285,Junior Seau,MIA,LB,15,0,0,0,0,0,0,0,0,3,0,0,0,6.1,91.3
286,Dennis Northcutt,CLE,WR,15,0,0,0,83,0,62,729,2,0,0,0,0,6.1,91.2
287,H Navies,GB,LB,16,0,0,0,0,0,0,0,0,1,0,2,1,5.7,91
287,B Marion,MIA,S,16,0,0,0,0,0,0,0,0,0,3,2,0,5.7,91
287,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,30,14,16,10,5.7,91
290,Aaron Schobel,BUF,DE,16,0,0,0,0,0,0,0,0,11.5,1,1,1,5.7,90.7
291,A Smith,NE,TE,13,0,0,0,642,3,14,92,0,0,0,0,0,6.9,89.4
292,J Feely,ATL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.6,89
292,D Smith,TB,SS,16,0,0,0,0,0,0,0,0,0,5,1,0,5.6,89
294,Charles Woodson,LV,SS,15,0,0,0,0,0,0,0,0,1,3,1,1,5.9,88.7
295,E Holmes,DET,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,5.5,88.6
296,David Barrett,ARI,S,16,0,0,0,0,0,0,0,0,0,1,1,0,5.5,88.5
296,Adrian Wilson,ARI,SS,16,0,0,0,0,0,0,0,0,0,0,2,0,5.5,88.5
298,R Tongue,SEA,SS,14,0,0,0,0,0,0,0,0,2,4,2,0,6.3,88
299,P Boulware,BAL,LB,15,0,0,0,0,0,0,0,0,8.5,0,3,1,5.9,87.9
300,T Taylor,BAL,WR,16,0,0,0,62,0,39,632,3,0,0,0,0,5.5,87.4
301,Amous Zereoue,PIT,RB,16,0,0,0,433,2,40,310,0,0,0,0,0,5.4,86.3
302,C Emmons,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,1,1,5.7,86
303,Dwight Freeney,IND,DE,15,0,0,0,0,0,0,0,0,11,0,4,2,5.7,85.9
304,D Darius,JAX,SS,16,0,0,0,0,0,0,0,0,0,1,2,1,5.3,85.5
305,L Schulters,TEN,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,5.3,85.4
305,K Lang,CLE,LB,15,0,0,0,0,0,0,0,0,8,1,1,1,5.7,85.4
307,Alex Brown,CHI,DE,16,0,0,0,0,0,0,0,0,5.5,1,2,1,5.3,85.3
308,D Givens,NE,WR,13,0,0,1,0,0,34,510,6,0,0,0,0,6.5,85
308,D Rodgers,NO,LB,15,0,0,0,0,0,0,0,0,0,1,0,2,5.7,85
310,Kelly Holcomb,CLE,QB,10,1797,10,12,7,0,0,0,0,0,0,0,0,8.5,84.58
311,Jeff Ulbrich,SF,LB,15,0,0,0,0,0,0,0,0,2.5,1,0,1,5.6,84.1
312,Eric Moulds,BUF,WR,13,0,0,0,0,0,64,780,1,0,0,1,0,6.5,84
313,R Beckett,CIN,SS,16,0,0,0,0,0,0,0,0,3,2,2,0,5.2,83.9
314,G Wistrom,LAR,DE,16,0,0,0,0,0,0,0,0,7.5,0,1,1,5.2,83.8
315,Greg Ellis,DAL,LB,16,0,0,0,0,0,0,0,0,8,0,4,0,5.2,83.5
316,Ben Leber,LAC,LB,16,0,0,0,0,0,0,0,0,3,0,0,0,5.2,83.1
317,S Christie,LAC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.2,83
317,B Walker,DET,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,5.2,83
319,M Rumph,SF,FS,15,0,0,0,0,0,0,0,0,2,3,1,0,5.5,82.8
320,R Mickens,NYJ,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.2,82.5
321,Doug Johnson,ATL,QB,10,1655,8,12,21,1,0,0,0,0,0,0,0,8.2,82.3
322,Kelly Gregg,BAL,NT,16,0,0,0,0,0,0,0,0,3,0,0,1,5.1,82
322,R Manning,CAR,LB,16,0,0,0,0,0,0,0,0,0,3,2,1,5.1,82
322,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,19,14,11,8,5.1,82
325,Roy Williams,DAL,SS,16,0,0,0,0,0,0,0,0,1,1,2,1,5.1,81.9
326,Kevin Williams,MIN,DT,16,0,0,0,0,0,0,0,0,10.5,1,0,1,5.1,81.6
327,Lance Briggs,CHI,OLB,16,0,0,0,0,0,0,0,0,0,1,0,0,5.1,81.5
327,John Henderson,JAX,NT,16,0,0,0,0,0,0,0,0,3.5,0,3,1,5.1,81.5
329,Joey Galloway,DAL,WR,15,0,0,0,22,0,34,672,2,0,0,0,0,5.4,81.4
330,K Campbell,MIN,WR,15,0,0,0,71,0,25,522,4,0,0,0,0,5.4,81.3
331,Vinny Testaverde,NYJ,QB,7,1385,7,2,17,0,0,0,0,0,0,0,0,11.6,81.1
331,M Robinson,BAL,WR,15,0,0,0,0,0,31,451,6,0,0,0,0,5.4,81.1
333,A Ambrose,NO,CB,16,0,0,0,0,0,0,0,0,0,3,1,1,5.1,81
333,M Gramatica,TB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.1,81
333,Kabeer Gbaja-Biamila,GB,DE,16,0,0,0,0,0,0,0,0,10,0,3,2,5.1,81
333,Kris Brown,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.1,81
337,A Beasley,NYJ,CB,16,0,0,0,0,0,0,0,0,0,3,1,1,5,80.5
338,J Gildon,PIT,LB,16,0,0,0,0,0,0,0,0,6,1,1,1,5,80.4
339,B Short,NYG,LB,16,0,0,0,0,0,0,0,0,3,0,2,1,5,80.2
340,Mike Brown,CHI,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,5,80
340,M Roman,CIN,SS,16,0,0,0,0,0,0,0,0,0.5,1,1,0,5,80
342,J Pathon,NO,WR,16,0,0,0,0,0,44,578,4,0,0,0,0,5,79.8
343,Richard Seymour,NE,DT,15,0,0,0,0,0,0,0,0,8,0,1,0,5.3,79.7
344,R Howard,CAR,CB,15,0,0,0,0,0,0,0,0,0.5,2,1,0,5.3,79.5
344,P Sirmon,TEN,LB,14,0,0,0,0,0,0,0,0,0,0,1,0,5.7,79.5
344,T Carter,NYJ,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,5,79.5
344,L Walls,DEN,CB,16,0,0,0,0,0,0,0,0,0,1,1,1,5,79.5
348,Joey Porter,PIT,LB,14,0,0,0,0,0,0,0,0,5,0,1,0,5.7,79.3
349,Donald Driver,GB,WR,15,0,0,0,51,0,52,621,2,0,0,0,0,5.3,79.2
350,A Lelie,DEN,WR,16,0,0,0,43,0,37,628,2,0,0,0,0,4.9,79.1
350,Trung Canidate,WAS,RB,11,0,0,0,600,1,10,71,1,0,0,0,0,7.2,79.1
352,Rock Cartwright,WAS,RB,15,0,0,0,411,4,18,176,0,0,0,0,0,5.2,78.7
353,R Thomas,LAR,LB,12,0,0,0,0,0,0,0,0,2,0,0,1,6.5,78.5
354,M Anderson,GB,SS,16,0,0,0,0,0,0,0,0,0,1,0,2,4.9,78
354,K Bentley,CLE,LB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.9,78
354,Kevin Johnson,TB,WR,10,0,0,0,0,0,45,600,3,0,0,0,0,7.8,78
354,E Little,CLE,SS,16,0,0,0,0,0,0,0,0,0,6,0,0,4.9,78
358,Deshea Townsend,PIT,DB,16,0,0,0,0,0,0,0,0,1,3,1,1,4.9,77.8
358,R McMichael,MIA,TE,16,0,0,0,0,1,49,598,2,0,0,0,0,4.9,77.8
360,D White,CHI,WR,15,0,0,0,13,0,49,583,3,0,0,0,0,5.2,77.6
361,F Bryant,JAX,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.8,77.5
361,P Surtain,MIA,CB,15,0,0,0,0,0,0,0,0,0,7,0,0,5.2,77.5
363,Phil Dawson,CLE,K,13,0,0,0,14,0,0,0,0,0,0,0,0,6,77.4
364,T Williams,TEN,SS,16,0,0,0,0,0,0,0,0,0.5,2,0,0,4.8,77.1
365,C Scott,PIT,SS,12,0,0,0,0,0,0,0,0,0,3,1,0,6.4,77
365,Al Harris,GB,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,4.8,77
367,K Wong,HOU,LB,16,0,0,0,0,0,0,0,0,3,0,1,0,4.8,76.9
368,J Lynch,TB,SS,14,0,0,0,0,0,0,0,0,0.5,2,0,0,5.5,76.5
368,S Madison,MIA,CB,16,0,0,0,0,0,0,0,0,0,3,0,1,4.8,76.5
368,N Kalu,PHI,DT,16,0,0,0,0,0,0,0,0,5.5,1,0,3,4.8,76.5
368,Bryan Scott,ATL,OLB,15,0,0,0,0,0,0,0,0,0,2,3,1,5.1,76.5
368,Nate Clements,BUF,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,4.8,76.5
373,L Johnstone,MIN,DE,16,0,0,0,0,0,0,0,0,10,1,3,0,4.8,76.2
374,Jevon Kearse,TEN,DE,14,0,0,0,0,0,0,0,0,9.5,1,4,0,5.4,76
374,C Conway,NYJ,WR,16,0,0,0,0,0,46,640,2,0,0,0,0,4.8,76
374,K Lucas,SEA,CB,14,0,0,0,0,0,0,0,0,0,1,1,1,5.4,76
377,J Posey,BUF,LB,16,0,0,0,0,0,0,0,0,5.5,0,4,0,4.7,75.5
378,James Hall,DET,DE,16,0,0,0,0,0,0,0,0,4.5,0,2,1,4.7,75.4
379,Bertrand Berry,DEN,LB,16,0,0,0,0,0,0,0,0,11.5,0,3,1,4.7,75.2
379,R Ferguson,GB,WR,15,0,0,0,-8,0,38,520,4,0,0,0,0,5,75.2
381,Rian Lindell,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.7,75
381,B Taylor,CLE,LB,13,0,0,0,0,0,0,0,0,0,1,0,0,5.8,75
381,Eugene Wilson,NE,FS,16,0,0,0,0,0,0,0,0,0,4,0,0,4.7,75
384,D Bennett,TEN,WR,12,14,0,0,0,0,32,504,4,0,0,0,0,6.2,74.96
385,A Hakim,DET,WR,14,21,0,0,51,0,49,449,4,0,0,0,0,5.3,74.84
386,G Biekert,MIN,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.7,74.7
387,Cyhl Quarles,TB,SS,11,0,0,0,0,0,0,0,0,0,0,0,2,6.8,74.5
388,T Wansley,TB,CB,12,0,0,0,0,0,0,0,0,0,2,1,1,6.2,74
388,F Smoot,WAS,SS,15,0,0,0,0,0,0,0,0,0,4,0,0,4.9,74
388,Samari Rolle,TEN,CB,13,0,0,0,0,0,0,0,0,0,6,0,2,5.7,74
391,T Brown,NE,WR,12,0,0,0,27,0,40,472,4,0,0,0,0,6.2,73.9
392,R Thompson,ARI,LB,12,0,0,0,0,0,0,0,0,3,0,1,1,6.1,73.7
393,B Williams,NO,TE,16,0,0,0,0,0,41,436,5,0,0,0,1,4.6,73.6
394,I Mili,SEA,TE,16,0,0,0,0,0,46,492,4,0,0,0,0,4.6,73.2
394,Corey Dillon,CIN,RB,13,0,0,0,541,2,11,71,0,0,0,0,0,5.6,73.2
396,T Vincent,PHI,SS,13,0,0,0,0,0,0,0,0,0,3,0,1,5.6,73
397,Marcus Stroud,JAX,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,4.6,72.9
398,Josh Reed,BUF,WR,16,0,0,0,38,0,58,588,2,0,0,0,0,4.5,72.6
399,T Buckley,MIA,DB,16,0,0,0,0,0,0,0,0,0,2,1,2,4.5,72.5
400,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,7,0,3,0,4.5,72.4
401,Tim Couch,CLE,QB,10,1319,7,6,39,1,1,-3,0,0,0,0,0,7.2,72.36
402,D Gibson,LV,SS,15,0,0,0,0,0,0,0,0,1,2,1,0,4.8,72.2
403,M Pollard,IND,TE,14,0,0,0,0,0,40,541,3,0,0,0,0,5.2,72.1
404,Patrick Kerney,ATL,DE,16,0,0,0,0,0,0,0,0,6.5,0,2,3,4.5,72
404,Arizona Cardinals,ARI,DST,16,0,0,0,0,0,0,0,0,21,13,14,10,4.5,72
406,Nick Ferguson,DEN,FS,15,0,0,0,0,0,0,0,0,1,0,2,0,4.8,71.8
407,A Davis,CLE,WR,16,0,0,0,17,0,31,479,4,0,0,0,0,4.5,71.6
408,R Morris,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.5,71.5
409,Chike Okeafor,SEA,LB,16,0,0,0,0,0,0,0,0,8,1,2,0,4.5,71.3
410,Alge Crumpler,ATL,TE,16,0,0,0,0,0,44,552,3,0,0,0,0,4.4,71.2
411,Lito Sheppard,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,4.4,71
411,T Jones,NO,S,15,0,0,0,0,0,0,0,0,0,1,1,0,4.7,71
413,O Smith,DET,CB,16,0,0,0,0,0,0,0,0,1.5,1,1,1,4.4,70.8
414,G Favors,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.4,70
414,C Bradford,HOU,WR,16,0,0,0,0,0,24,460,4,0,0,0,0,4.4,70
416,F Jones,ARI,TE,16,0,0,0,0,0,55,517,3,0,0,0,0,4.4,69.7
417,D Foster,CAR,RB,14,0,0,0,429,0,26,207,2,0,0,0,0,5,69.6
418,Anthony Wright,BAL,QB,7,1199,9,8,73,0,0,0,0,0,0,0,0,9.9,69.26
419,Q Morgan,CLE,WR,16,0,0,0,-4,0,38,516,3,0,0,0,0,4.3,69.2
420,W Holdman,CHI,LB,13,0,0,0,0,0,0,0,0,0,0,1,0,5.3,69
420,K Irvin,MIN,S,16,0,0,0,0,0,0,0,0,0,1,1,0,4.3,69
422,Seth Williams,NYG,DB,10,0,0,0,0,0,0,0,0,1.5,1,1,1,6.9,68.8
423,Rich Gannon,LV,RB,7,1274,6,4,18,0,0,0,0,0,0,0,0,9.8,68.76
424,T Brown,LV,WR,16,0,0,0,0,0,52,567,2,0,0,0,0,4.3,68.7
425,Shaun Rogers,DET,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,4.3,68.6
426,D McCutcheon,CLE,DB,15,0,0,0,0,0,0,0,0,0,1,2,0,4.6,68.5
427,J Smith,CIN,DT,16,0,0,0,0,0,0,0,0,5,0,1,0,4.3,68.2
428,C Harris,DET,SS,13,0,0,0,0,0,0,0,0,1,1,2,0,5.2,68.1
429,K Lassiter,LAC,SS,10,0,0,0,0,0,0,0,0,0,1,1,0,6.8,68
430,C Brown,CLE,DE,13,0,0,0,0,0,0,0,0,6,0,4,1,5.2,67.8
431,S Davis,LAC,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.2,67.5
432,C McAlister,BAL,DB,15,0,0,0,0,0,0,0,0,0,3,0,0,4.5,67
432,K Kennedy,DEN,SS,13,0,0,0,0,0,0,0,0,1,1,1,1,5.2,67
432,A Bryant,DAL,WR,16,0,0,0,0,0,39,550,2,0,0,0,0,4.2,67
432,J Thrash,PHI,WR,16,0,0,0,52,0,49,558,1,0,0,0,0,4.2,67
436,W Sapp,TB,NT,15,0,0,0,0,0,4,39,2,5,0,2,0,4.5,66.9
436,Jamel White,CLE,RB,16,0,0,0,266,1,46,303,1,0,0,0,1,4.2,66.9
438,F Mitchell,PHI,WR,16,25,1,0,0,0,35,498,2,0,0,0,0,4.2,66.8
439,Josh McCown,ARI,QB,10,1018,5,6,158,1,0,0,0,0,0,0,0,6.7,66.52
440,O Ruff,NO,LB,16,0,0,0,0,0,0,0,0,0,1,0,1,4.2,66.5
440,T Brackens,JAX,DE,15,0,0,0,0,0,0,0,0,6,1,2,0,4.4,66.5
442,K Wright,HOU,CB,15,0,0,0,0,0,0,0,0,1,3,0,0,4.4,66.4
442,T Pinkston,PHI,WR,16,0,0,0,-11,0,36,575,2,0,0,0,0,4.2,66.4
444,M Wiley,LAC,DE,16,0,0,0,0,0,0,0,0,3,0,2,1,4.1,66.1
444,D Clemons,CIN,DT,16,0,0,0,0,0,0,0,0,6,0,1,1,4.1,66.1
446,Kris Jenkins,CAR,NT,16,0,0,0,0,0,0,0,0,5,0,1,1,4.1,66
446,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,30,13,14,7,4.1,66
448,D Looker,LAR,WR,16,11,0,0,0,0,47,495,3,0,0,0,0,4.1,65.94
449,Jimmy Kleinsasser,MIN,TE,16,0,0,0,15,0,46,401,4,0,0,0,0,4.1,65.6
450,A Hawkins,CIN,LB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.7,65.5
450,T Kiel,LAC,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,4.1,65.5
452,Chris Cooper,LV,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,3,4.1,65.3
453,T Brayton,LV,LB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,4.1,65.2
454,T Shaw,LV,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,4.1,65
455,D Graham,NE,WR,14,0,0,0,0,0,38,409,4,0,0,0,0,4.6,64.9
455,L Fisher,ARI,LB,16,0,0,0,0,0,0,0,0,1,0,1,1,4.1,64.9
457,Donte' Stallworth,NO,WR,11,0,0,0,3,0,25,485,3,0,0,0,0,5.9,64.8
458,Reggie Hayward,DEN,DE,16,0,0,0,0,0,0,0,0,8.5,0,2,2,4,64.6
458,Kyle Boller,BAL,QB,11,1260,7,9,62,0,0,0,0,0,0,0,0,5.9,64.6
460,Trevor Pryce,DEN,DE,16,0,0,0,0,0,0,0,0,8.5,0,2,1,4,64.4
461,T Walters,IND,WR,15,0,0,0,6,0,36,456,3,0,0,0,0,4.3,64.2
462,E Johnson,ATL,NT,16,0,0,0,0,0,0,0,0,8,0,1,1,4,63.9
463,Donald Washington,PIT,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4,63.5
463,W Harris,IND,DB,16,0,0,0,0,0,0,0,0,0,0,1,1,4,63.5
463,Jeremy Shockey,NYG,TE,9,0,0,0,0,0,48,535,2,0,0,0,0,7.1,63.5
466,A Weaver,BAL,DT,15,0,0,0,0,0,0,0,0,5,0,2,2,4.2,63.3
467,M Maslowski,KC,LB,10,0,0,0,0,0,0,0,0,0,0,1,1,6.3,63
467,D Morgan,CAR,LB,11,0,0,0,0,0,0,0,0,0,0,0,2,5.7,63
469,Rick Mirer,LV,QB,9,1267,3,5,83,1,0,0,0,0,0,0,0,7,62.98
470,Michael Vick,ATL,QB,5,585,4,3,255,1,0,0,0,0,0,0,0,12.6,62.9
470,William Green,CLE,RB,7,0,0,0,559,1,10,50,0,0,0,0,0,9,62.9
470,R Proehl,CAR,WR,16,0,0,0,0,0,27,389,4,0,0,0,0,3.9,62.9
473,GJ Kinne,TEN,QB,16,0,0,0,0,1,41,381,3,0,0,0,0,3.9,62.1
473,Phillip Daniels,CHI,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.9,62.1
475,R McQuarters,CHI,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,3.9,62
476,Michael Bennett,MIN,RB,8,0,0,0,447,1,12,132,0,0,0,0,0,7.7,61.9
477,J Jackson,CLE,RB,12,0,0,0,382,3,14,114,0,0,0,0,0,5.1,61.6
477,A Becht,NYJ,WR,16,0,0,0,0,0,40,356,4,0,0,0,0,3.8,61.6
479,A Dingle,LAC,DT,16,0,0,0,0,0,0,0,0,6,0,2,1,3.8,61.3
480,M Anderson,DEN,TE,12,0,0,0,257,3,12,53,2,0,0,0,0,5.1,61
480,D Smith,NO,LB,14,0,0,0,0,0,0,0,0,1,1,0,0,4.4,61
482,B Gray,CHI,SS,16,0,0,0,0,0,0,0,0,1,0,1,1,3.8,60.3
483,Z Crockett,LV,TE,16,0,0,0,145,7,7,53,0,0,0,0,0,3.7,59.8
484,D Walker,MIN,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.7,59.5
484,Will Allen,NYG,DB,12,0,0,0,0,0,0,0,0,0,2,0,1,5,59.5
486,Sheldon Brown,PHI,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,3.7,59.1
487,T Fisher,GB,RB,15,0,0,0,200,1,21,206,2,0,0,0,0,3.9,58.6
488,A Henry,CLE,FS,14,0,0,0,0,0,0,0,0,0,1,0,0,4.2,58.5
489,E Hicks,KC,DE,16,0,0,0,0,0,0,0,0,5,0,0,0,3.6,58.4
490,Tim Rattay,SF,QB,11,856,7,2,0,0,0,0,0,0,0,0,0,5.3,58.24
491,T Peterson,SF,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58
491,R Woodson,LV,S,10,0,0,0,0,0,0,0,0,0,2,0,1,5.8,58
491,M McCree,HOU,FS,13,0,0,0,0,0,0,0,0,0,1,1,0,4.5,58
494,A Wallace,CAR,DT,16,0,0,0,0,0,0,0,0,5,2,0,1,3.6,57.8
495,A Edwards,GB,SS,10,0,0,0,0,0,0,0,0,1,1,0,0,5.8,57.7
496,T Smith,LV,LB,10,0,0,0,0,0,0,0,0,1,0,0,0,5.8,57.6
497,M Edwards,DAL,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57.5
498,O Gary,DET,RB,13,0,0,0,384,2,13,69,0,0,0,0,0,4.4,57.3
498,A Singleton,DAL,LB,16,0,0,0,0,0,0,0,0,1,2,0,1,3.6,57.3
500,R Brown,NYG,DB,11,0,0,0,0,0,0,0,0,1,2,1,0,5.2,57.2
500,K VonOelhoffen,PIT,DT,16,0,0,0,0,0,0,0,0,8,0,1,1,3.6,57.2
502,C Lee,TB,WR,6,0,0,0,14,0,33,432,2,0,0,0,0,9.4,56.6
502,S Martin,HOU,NT,14,0,0,0,0,0,0,0,0,1,0,0,0,4,56.6
504,T Cousin,CAR,LB,13,0,0,0,0,0,0,0,0,2,0,0,0,4.3,56.5
505,M Greenwood,MIA,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,3.5,56.4
506,K Kaesviharn,CIN,SS,16,0,0,0,0,0,0,0,0,1,1,0,0,3.5,56.3
507,Aaron Smith,PIT,DE,16,0,0,0,0,0,0,0,0,2,0,1,0,3.5,56.2
507,T Calico,TEN,WR,14,0,0,0,5,0,18,297,4,0,0,0,1,4,56.2
509,Nick Davenport,GB,RB,15,0,0,0,420,2,6,38,0,0,0,0,0,3.7,55.8
510,A Harris,LAR,RB,16,0,0,0,255,4,15,102,0,0,0,1,1,3.5,55.7
511,Nate Burleson,MIN,WR,16,0,0,0,0,0,29,455,2,0,0,0,0,3.5,55.5
511,J Harris,NYG,SS,14,0,0,0,0,0,0,0,0,0,2,2,0,4,55.5
513,M Ricks,DET,TE,16,0,0,0,0,0,37,434,2,0,0,0,0,3.5,55.4
514,R Nece,TB,LB,15,0,0,0,0,0,0,0,0,0,1,0,0,3.7,55
514,Vonnie Holliday,KC,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,0,3.4,55
516,K Washington,CIN,WR,16,0,0,0,5,0,22,299,4,0,0,0,0,3.4,54.4
517,Ladell Betts,WAS,RB,9,0,0,0,255,2,15,167,0,0,0,0,0,6,54.2
517,S Springs,SEA,SS,12,0,0,0,0,0,0,0,0,1.5,1,0,0,4.5,54.2
519,J McKnight,MIA,WR,15,0,0,0,75,1,23,285,2,0,0,0,1,3.6,54
520,D Hall,KC,WR,16,0,0,0,73,0,40,423,1,0,0,0,0,3.4,53.6
521,Jabar Gaffney,HOU,WR,16,0,0,0,13,0,34,402,2,0,0,0,0,3.3,53.5
521,B Miller,HOU,TE,16,0,0,0,0,0,40,355,3,0,0,0,0,3.3,53.5
523,Gus Frerotte,MIN,QB,16,690,7,2,-2,0,0,0,0,0,0,0,0,3.3,53.4
524,LaMont Jordan,NYJ,RB,16,0,0,0,190,4,11,101,0,0,0,0,0,3.3,53.1
525,D Cooper,JAX,SS,14,0,0,0,0,0,0,0,0,0,1,0,1,3.8,53
526,V Hobson,NYJ,LB,16,0,0,0,0,0,0,0,0,2,1,1,0,3.3,52.9
527,K Mathis,ATL,S,14,0,0,0,0,0,0,0,0,1,1,1,2,3.8,52.8
528,B Boyer,CLE,LB,15,0,0,0,7,0,0,0,0,0,1,0,0,3.5,52.7
529,T McBride,ATL,S,12,0,0,0,0,0,0,0,0,0,3,1,0,4.4,52.5
530,K Newman,ATL,LB,12,0,0,0,0,0,0,0,0,2,1,1,0,4.3,52.1
530,B Franks,GB,TE,16,0,0,0,0,0,30,241,4,0,0,0,0,3.3,52.1
532,I Bashir,IND,S,9,0,0,0,0,0,0,0,0,0,2,1,1,5.8,52
532,S Brandon,DEN,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,52
534,Andre Carter,SF,DE,15,0,0,0,0,0,0,0,0,6.5,0,1,0,3.5,51.9
535,T Jackson,LAR,DT,16,0,0,0,0,0,0,0,0,5.5,1,2,1,3.2,51.8
536,C Williams,BAL,SS,16,0,0,0,0,0,0,0,0,1,1,2,2,3.2,51.7
536,B Schroeder,DET,WR,16,0,0,0,0,0,36,397,2,0,0,0,0,3.2,51.7
538,C Wilson,SF,WR,16,6,0,0,-4,0,35,396,2,0,0,0,0,3.2,51.44
539,J Winborn,SF,LB,9,0,0,0,0,0,0,0,0,3,0,1,1,5.7,51.3
539,Desmond Clark,CHI,TE,15,0,0,0,0,0,44,433,2,0,0,0,0,3.4,51.3
541,D Spragan,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,1,1,3.2,51
541,W Demps,BAL,WR,16,0,0,0,0,0,0,0,0,0,2,1,0,3.2,51
543,L Toefield,JAX,RB,16,32,0,0,212,2,14,105,1,0,0,0,0,3.2,50.98
544,Chester Taylor,BAL,RB,16,0,0,0,276,2,20,132,0,0,0,1,0,3.2,50.8
545,Asante Samuel,NE,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.2,50.5
546,Ryan Denney,BUF,DE,16,0,0,0,0,0,0,0,0,3.5,0,1,0,3.1,50.3
547,K Holmes,NYG,DE,9,0,0,0,0,0,0,0,0,5.5,0,1,2,5.6,50.2
548,K Johnson,CLE,WR,9,0,0,0,0,0,41,381,2,0,0,0,0,5.6,50.1
549,K Carpenter,ATL,SS,15,0,0,0,0,0,0,0,0,0,3,1,0,3.3,50
549,Matt Bryant,NYG,K,11,0,0,0,0,0,0,0,0,0,0,0,0,4.5,50
551,J Sowell,NYJ,FB,16,0,0,0,2,0,47,436,1,0,0,0,0,3.1,49.8
552,Clinton Hart,PHI,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,3.1,49.7
552,J Weaver,SF,TE,16,0,0,0,0,0,35,437,1,0,0,0,0,3.1,49.7
554,J Engelberger,SF,DE,16,0,0,0,0,0,0,0,0,4.5,0,1,2,3.1,49.6
555,J Burris,CIN,CB,13,0,0,0,0,0,0,0,0,0,2,1,0,3.8,49.5
555,A Ross,CIN,LB,15,0,0,0,0,0,0,0,0,0,0,2,0,3.3,49.5
555,G Spires,TB,DT,15,0,0,0,0,0,0,0,0,3.5,0,1,1,3.3,49.5
555,R Calmus,TEN,LB,10,0,0,0,0,0,0,0,0,1,2,0,0,5,49.5
