Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
267,J Bolden,TB,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
267,N Clemons,WAS,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
267,J David,IND,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
267,Mike Brown,CHI,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
285,P Pass,NE,RB,1,0,0,0,6,0,0,0,0,0,0,0,0,0.6,0.6
286,A Frazier,PIT,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
286,J Azumah,CHI,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
286,H Navies,CIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
286,S Smith,CIN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
286,R Bauman,CIN,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
286,J Thrash,WAS,WR,1,0,0,0,0,0,1,5,0,0,0,0,0,0.5,0.5
286,R Wallace,PIT,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
286,Gerard Warren,DEN,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
294,Reggie Kelly,CIN,TE,1,0,0,0,0,0,1,4,0,0,0,0,0,0.4,0.4
294,E Shepherd,TB,WR,1,0,0,0,0,0,1,4,0,0,0,0,0,0.4,0.4
294,V Shiancoe,NYG,WR,1,0,0,0,0,0,1,4,0,0,0,0,0,0.4,0.4
297,R Royal,WAS,TE,2,0,0,0,0,0,3,3,0,0,0,0,0,0.2,0.3
297,Heath Evans,NE,FB,1,0,0,0,0,0,1,3,0,0,0,0,0,0.3,0.3
299,Dan Kreider,PIT,FB,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2
299,Dominic Rhodes,IND,RB,1,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0.2
301,K Brady,JAX,TE,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1,0.1
302,M Logan,PIT,SS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,G Favors,JAX,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Cramer,CAR,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Moore,TB,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Johnson,DEN,FB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Ratliff,CIN,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Tony Stewart,CIN,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Hankton,CAR,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Davis,CHI,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Burns,DEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Chatham,NE,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Kelvin Hayden,IND,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Dewayne White,TB,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,James Harrison,PIT,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Cooper,JAX,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,E Berlin,CHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,W Mallard,TB,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,G Gardner,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Thompson,CHI,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Torrie Cox,TB,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,David Tyree,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Fauria,NE,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,S Morey,PIT,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Q Morgan,PIT,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Stone,NE,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Adrian Awasom,NYG,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Jones,TB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,B Jones,JAX,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,L Green,DEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Patrick Mannelly,CHI,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Greg Warren,PIT,LS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Adams,DEN,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,E Albright,WAS,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Campbell,WAS,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Bobby McCray,JAX,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Darche,SEA,LS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Morton,NYG,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Gaines,CAR,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Perry,CIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Barrett Ruud,TB,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Wilkins,CIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,S Tufts,CAR,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Wimbush,JAX,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,V Ciurciu,CAR,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Bowen,WAS,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Smart,CAR,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Will Allen,TB,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Sapp,DEN,RB,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
302,Mike Sellers,WAS,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Bailey,SEA,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Seidman,CAR,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Johnson,CIN,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Justin Snow,IND,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,I Kacyvenski,SEA,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,James Sanders,NE,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Dayne,DEN,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,B Utecht,IND,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,G Wrighster,JAX,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Brandon Jacobs,NYG,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Gilbert,JAX,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Kuehl,NYG,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K O'Neil,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,P Body,CIN,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Alexis,JAX,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Ryan Boschetti,WAS,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Kranchick,NYG,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Farris,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Iwuoma,PIT,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Cloud,NYG,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,E Graham,TB,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Deloatch,NYG,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Nicholson,TB,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Niko Koutouvides,SEA,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,B Kozlowski,WAS,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Clancy,NYG,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Cooper,TB,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Reid,IND,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,G Reid,CHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Joe Zelenka,JAX,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Kriewaldt,PIT,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Larry Izzo,NE,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Dwight,NE,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Karl Paymah,DEN,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,P Warrick,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,James Butler,NYG,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,K Pearson,TB,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Gilmore,CHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Alfonso Boone,CHI,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,G Sapp,IND,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,S Alexander,DEN,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Renaldo Wynn,WAS,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Kyle,CAR,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,A Brown,WAS,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Finn,NYG,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Davis,NE,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Leonard Weaver,SEA,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Jameel Cook,TB,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Scott Starks,JAX,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Mungro,IND,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,P Spicer,JAX,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Rock Cartwright,WAS,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Colclough,PIT,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R Morris,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Cox,DEN,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Wortham,SEA,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Walters,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Hackett,SEA,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Morton,WAS,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,B St.Louis,CIN,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Israel Idonije,CHI,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Devoe,DEN,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,D Richardson,JAX,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,C Miller,CIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Hill,NE,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,W Duke,DEN,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,B Ayanbadejo,CHI,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,M Leach,DEN,TE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
302,J Feely,NYG,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,J Cortez,IND,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Patrick Chukwurah,DEN,null,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Plaxico Burress,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,R McCune,WAS,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,T Ashworth,NE,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Tully Banta-Cain,NE,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Lonie Paxton,NE,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Darrell Reid,IND,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Cincinnati Bengals,CIN,DST,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429,Matt Cassel,NE,QB,1,0,0,0,-1,0,0,0,0,0,0,0,0,-0.1,-0.1
430,Chris Weinke,CAR,QB,1,0,0,0,-3,0,0,0,0,0,0,0,0,-0.3,-0.3
431,A Pearman,JAX,RB,1,0,0,0,8,0,0,0,0,0,0,0,0,-1.2,-1.2
432,J Williams,SEA,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2
432,J Scobey,SEA,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2
434,Eli Manning,NYG,QB,1,113,0,3,0,0,0,0,0,0,0,0,0,-3.5,-3.48
