Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
274,David Barrett,NYJ,S,16,0,0,0,0,0,0,0,0,0,2,1,0,5.8,93
275,Dennis Northcutt,CLE,WR,16,0,0,0,19,0,55,806,2,0,0,0,0,5.8,92.5
275,E Johnson,SF,WR,16,0,0,0,0,0,82,825,2,0,0,0,0,5.8,92.5
277,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,10.5,0,1,2,5.8,92.4
278,Jeff Ulbrich,SF,LB,16,0,0,0,0,0,0,0,0,1,1,1,0,5.8,92.1
279,A Glenn,HOU,DB,16,0,0,0,0,0,0,0,0,0,5,1,0,5.8,92
280,Brian Urlacher,CHI,LB,9,0,0,0,0,0,0,0,0,5.5,1,2,0,10.2,91.9
281,Eugene Wilson,NE,FS,15,0,0,0,0,0,0,0,0,0,4,2,2,6.1,91.5
281,B Kelly,TB,DB,16,0,0,0,0,0,0,0,0,0,4,0,1,5.7,91.5
283,Darren Howard,NO,DE,13,0,0,0,0,0,0,0,0,11,0,4,3,7,91.1
284,AJ Feeley,MIA,QB,11,1893,11,15,13,1,0,0,0,0,0,0,0,8.3,91.02
285,B Cundiff,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
286,Mike Vrabel,NE,LB,16,0,0,0,0,0,2,3,2,5.5,0,0,0,5.7,90.7
287,Donald Washington,JAX,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.7,90.5
287,Duce Staley,PIT,RB,10,0,0,0,830,1,6,55,0,0,0,0,0,9,90.5
289,Los Angeles Rams,LAR,DST,16,0,0,0,0,0,0,0,0,34,6,13,9,5.6,90
290,A Smith,TEN,TE,13,0,0,0,509,4,22,169,0,0,0,0,0,6.9,89.8
291,Leonard Little,LAR,DE,16,0,0,0,0,0,0,0,0,7,0,1,4,5.6,89.4
292,John Henderson,JAX,NT,16,0,0,0,0,0,0,0,0,5.5,0,0,1,5.6,89
292,F Smoot,WAS,SS,15,0,0,0,0,0,0,0,0,0,3,2,1,5.9,89
294,EJ Henderson,MIN,LB,14,0,0,0,0,0,0,0,0,1,0,1,0,6.4,88.9
295,Joey Porter,PIT,LB,15,0,0,0,0,0,0,0,0,7,1,3,0,5.9,88.6
296,Shaun Ellis,NYJ,DE,15,0,0,0,0,0,0,0,0,11,0,2,1,5.9,88.3
297,G Anderson,TEN,K,15,0,0,0,0,0,0,0,0,0,0,0,0,5.9,88
297,B Williams,MIN,CB,16,0,0,0,0,0,0,0,0,0,2,2,0,5.5,88
297,John Kasay,CAR,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.3,88
297,W Peterson,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.5,88
297,Cornelius Griffin,WAS,DT,15,0,0,0,0,0,0,0,0,6,0,0,1,5.9,88
302,K Mathis,ATL,S,15,0,0,0,0,0,0,0,0,0,2,0,0,5.8,87.5
302,Nick Harper,IND,CB,14,0,0,0,0,0,0,0,0,0,3,0,1,6.2,87.5
304,B Walker,DET,SS,16,0,0,0,0,0,0,0,0,1,1,0,2,5.4,87.2
305,R Buchanan,LV,FS,16,0,0,0,0,0,0,0,0,0,1,1,0,5.4,87
305,L Thompson,TEN,S,16,0,0,0,0,0,0,0,0,0,4,1,0,5.4,87
305,E Warfield,KC,CB,16,0,0,0,0,0,0,0,0,0,4,1,0,5.4,87
305,R McQuarters,CHI,FS,16,0,0,0,0,0,0,0,0,0,2,0,1,5.4,87
309,Greg Ellis,DAL,LB,16,0,0,0,0,0,0,0,0,9,0,1,0,5.4,86.9
309,Amous Zereoue,LV,RB,15,0,0,0,425,3,39,284,0,0,0,0,0,5.8,86.9
309,Landon Johnson,CIN,LB,16,0,0,0,0,0,0,0,0,2,0,2,1,5.4,86.9
312,R Morris,IND,LB,15,0,0,0,0,0,0,0,0,3,1,1,0,5.8,86.3
313,David Thornton,IND,LB,16,0,0,0,0,0,0,0,0,0,1,2,0,5.3,85.5
313,Chris Hope,PIT,SS,16,0,0,0,0,0,0,0,0,0,1,1,0,5.3,85.5
313,T Polley,LAR,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,5.7,85.5
313,F Brown,NO,DB,16,0,0,0,0,0,0,0,0,0,2,2,3,5.3,85.5
313,W McGinest,NE,LB,16,0,0,0,0,0,0,0,0,9.5,1,2,1,5.3,85.5
318,C Emmons,NYG,LB,15,0,0,0,0,0,0,0,0,1,0,0,0,5.7,85.3
319,Kris Brown,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.3,85
319,J David,IND,DB,16,0,0,0,0,0,0,0,0,0,4,1,0,5.3,85
321,B Russell,MIN,SS,16,0,0,0,4,0,0,0,0,0,1,1,1,5.3,84.9
322,K Lang,CLE,LB,16,0,0,0,0,0,0,0,0,7,0,2,0,5.3,84.7
322,Kabeer Gbaja-Biamila,GB,DE,16,0,0,0,0,0,0,0,0,13.5,0,2,0,5.3,84.7
324,Patrick Ramsey,WAS,QB,9,1665,10,11,19,0,0,0,0,0,0,0,0,9.4,84.5
325,J Lynch,DEN,SS,15,0,0,0,0,0,0,0,0,2,1,3,0,5.6,84.2
326,K Mitchell,KC,LB,15,0,0,0,0,0,0,0,0,1,0,1,2,5.6,84
326,M Greenwood,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,5.2,84
328,K Lewis,NYG,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,5.2,83.5
329,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,33,13,15,9,5.2,83
330,C Wilson,SF,WR,15,0,0,0,6,0,47,641,3,0,0,0,0,5.5,82.7
331,Steve McNair,TEN,QB,8,1343,8,9,128,1,0,0,0,0,0,0,0,10.3,82.52
332,E Hartwell,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,1,1,5.2,82.5
332,D Abraham,NYJ,CB,16,0,0,0,0,0,0,0,0,0,2,0,2,5.2,82.5
334,M Boulware,SEA,SS,16,0,0,0,0,0,0,0,0,1,5,2,0,5.2,82.4
335,Chike Okeafor,SEA,LB,16,0,0,0,0,0,0,0,0,8.5,0,4,0,5.1,82
335,J Davis,DET,LB,16,0,0,0,0,0,0,0,0,3.5,0,0,1,5.1,82
335,Al Harris,GB,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,5.1,82
338,Antwaan Randle El,PIT,WR,16,10,1,0,34,0,43,601,3,0,0,0,0,5.1,81.9
339,Phillip Buchanon,LV,DB,14,0,0,0,0,0,0,0,0,0,3,0,1,5.8,81.5
340,J Azumah,CHI,DB,12,0,0,0,0,0,0,0,0,1.5,4,2,0,6.8,81.2
341,John Abraham,NYJ,OLB,12,0,0,0,0,0,0,0,0,9.5,0,3,1,6.8,81
341,Corey Chavous,MIN,SS,16,0,0,0,0,0,0,0,0,0,1,1,0,5.1,81
341,T Peterson,SF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.1,81
344,Andra Davis,CLE,LB,11,0,0,0,0,0,0,0,0,0.5,3,0,1,7.3,80.8
345,N Greisen,NYG,LB,15,0,0,0,0,0,0,0,0,2,0,1,1,5.3,80.1
346,Larry Foote,PIT,ILB,16,0,0,0,0,0,0,0,0,3,1,1,1,5,80
347,P Price,ATL,WR,16,25,0,0,34,0,45,575,3,0,0,0,0,5,79.9
348,J Wilson,LAC,FS,16,0,0,0,0,0,0,0,0,0,3,1,0,5,79.5
349,Will Smith,NO,DE,16,0,0,0,0,0,0,0,0,7.5,0,6,1,4.9,79.1
350,Robert Mathis,IND,OLB,16,0,0,0,0,0,0,0,0,10.5,0,6,3,4.9,79
351,M Fields,CAR,LB,14,0,0,0,0,0,0,0,0,4,1,1,1,5.6,78.7
352,Karlos Dansby,ARI,ILB,15,0,0,0,0,0,0,0,0,5,1,1,3,5.2,78.6
352,A Bryant,CLE,WR,10,0,0,0,0,0,42,546,4,0,0,0,0,7.9,78.6
354,Aaron Kampman,GB,DT,16,0,0,0,0,0,0,0,0,4.5,0,1,1,4.9,78.4
354,D Graham,NE,WR,14,0,0,0,0,0,30,364,7,0,0,1,0,5.6,78.4
354,Alex Brown,CHI,DE,16,0,0,0,0,0,0,0,0,6,0,2,1,4.9,78.4
357,P Surtain,MIA,CB,15,0,0,0,0,0,0,0,0,1,4,0,1,5.2,78.1
357,B Franks,GB,TE,16,0,0,0,0,0,34,361,7,0,0,0,0,4.9,78.1
359,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,29,9,18,12,4.9,78
360,Jason Babin,HOU,OLB,16,0,0,0,0,0,0,0,0,4,0,0,2,4.9,77.9
361,R Tongue,NYJ,SS,16,0,0,0,0,0,0,0,0,0,1,1,1,4.8,77.5
362,Reggie Hayward,DEN,DE,16,0,0,0,0,0,0,0,0,10.5,1,1,1,4.8,77.4
362,D Grant,JAX,FS,16,0,0,0,0,0,0,0,0,1,2,0,1,4.8,77.4
364,M Anderson,LV,SS,14,0,0,0,0,0,0,0,0,0,1,1,2,5.5,77
365,I Kacyvenski,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.8,76.5
366,D O'Neal,CIN,WR,12,0,0,0,0,0,0,0,0,1,4,1,0,6.4,76.3
367,Jabar Gaffney,HOU,WR,16,0,0,0,30,0,41,632,2,0,0,0,0,4.8,76.2
368,Simeon Rice,TB,DE,16,0,0,0,0,0,0,0,0,12,0,1,0,4.8,76.1
368,Gibril Wilson,NYG,DB,8,0,0,0,0,0,0,0,0,3,3,1,0,9.5,76.1
370,Shaun Rogers,DET,DT,16,0,0,0,0,0,0,0,0,4,0,0,1,4.7,75.8
370,Hunter Hillenmeyer,CHI,LB,16,0,0,0,0,0,0,0,0,2.5,0,1,1,4.7,75.8
372,D Terrell,CHI,WR,16,0,0,0,10,0,42,699,1,0,0,0,0,4.7,74.9
372,William Green,CLE,RB,15,0,0,0,585,2,14,84,0,0,0,0,0,5,74.9
374,D Levens,PHI,RB,15,0,0,0,410,4,9,92,0,0,0,0,0,4.9,74.2
375,Aaron Smith,PIT,DE,16,0,0,0,0,0,0,0,0,8,0,3,2,4.6,74.1
376,R Manning,CAR,LB,16,0,0,0,0,0,0,0,0,0,4,0,0,4.6,74
376,R Heard,SF,S,16,0,0,0,0,0,0,0,0,0,1,0,1,4.6,74
376,Terrence Johnson,NE,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.6,74
379,M Roman,GB,SS,16,0,0,0,0,0,0,0,0,3.5,0,0,0,4.6,73.8
380,T Pinkston,PHI,WR,16,0,0,0,0,0,36,676,1,0,0,0,0,4.6,73.6
381,Joey Galloway,TB,WR,10,0,0,0,19,0,33,416,5,0,0,0,0,7.4,73.5
381,Eddie George,DAL,RB,13,0,0,0,432,4,9,83,0,0,0,0,0,5.7,73.5
383,Lawyer Milloy,BUF,SS,11,0,0,0,0,0,0,0,0,4,2,0,0,6.7,73.4
384,N Diggs,GB,LB,14,0,0,0,0,0,0,0,0,1,0,0,0,5.2,73.2
385,Korey Toomer,NYG,ILB,15,0,0,0,0,0,51,747,0,0,0,0,0,4.8,72.7
386,L Johnstone,MIN,DE,16,0,0,0,0,0,0,0,0,11,0,5,0,4.5,72.6
387,I Ohalete,ARI,SS,16,0,0,0,0,0,0,0,0,0,0,1,1,4.5,72.5
388,Raheem Brock,IND,DE,16,0,0,0,0,0,0,0,0,6.5,0,1,2,4.5,72.3
388,B Fisher,LAR,DE,16,0,0,0,0,0,0,0,0,8.5,0,2,0,4.5,72.3
390,Dre Bly,DET,DB,13,0,0,0,0,0,0,0,0,0,4,0,0,5.5,72
391,D Coakley,DAL,LB,16,0,0,0,33,0,0,0,0,0,0,0,1,4.5,71.8
392,M Coleman,HOU,FS,12,0,0,0,0,0,0,0,0,0,2,0,0,6,71.5
393,D Carpenter,SF,S,15,0,0,0,0,0,0,0,0,2,1,1,1,4.8,71.3
393,A Hakim,DET,WR,12,0,0,0,0,0,31,533,3,0,0,0,0,5.9,71.3
395,J Engelberger,SF,DE,16,0,0,0,0,0,0,0,0,6,0,4,1,4.4,71.1
396,A Dyson,TEN,CB,16,0,0,0,0,0,0,0,0,0,6,0,0,4.4,71
396,P Edinger,CHI,K,16,0,0,1,0,0,0,0,0,0,0,0,0,4.4,71
398,M Booker,MIA,WR,15,48,0,0,-8,0,50,638,1,0,0,0,0,4.7,70.92
399,Quentin Jammer,LAC,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.4,70.5
400,C Claiborne,MIN,LB,12,0,0,0,0,0,0,0,0,1,1,1,1,5.9,70.3
400,Dallas Clark,IND,TE,15,0,0,0,0,0,25,423,5,0,0,0,0,4.7,70.3
402,J Foreman,HOU,LB,11,0,0,0,0,0,0,0,0,0,0,0,1,6.4,70
402,B Smith,ATL,DE,16,0,0,0,0,0,0,0,0,6,1,3,2,4.4,70
402,Shawntae Spencer,SF,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.4,70
402,I Gold,TB,LB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,4.4,70
406,Marcus Stroud,JAX,DT,16,0,0,0,0,0,0,0,0,4.5,0,2,1,4.4,69.6
407,O Ruff,NO,LB,14,0,0,0,0,0,0,0,0,0,1,0,0,5,69.5
408,M Stewart,ATL,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,4.3,69.4
409,K Hardy,CIN,LB,16,0,0,0,0,0,0,0,0,4,0,0,0,4.3,69.3
409,A Carroll,GB,DB,14,0,0,0,0,0,0,0,0,2,1,0,1,5,69.3
411,J Putzier,DEN,WR,16,0,0,0,0,0,36,572,2,0,0,0,0,4.3,69.2
412,LaMont Jordan,NYJ,RB,16,0,0,1,479,2,15,112,0,0,0,0,0,4.3,69.1
412,D Spragan,DEN,LB,16,0,0,0,0,0,0,0,0,1,0,1,1,4.3,69.1
414,Ryan Clark,WAS,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,4.6,69
414,T Bierria,SEA,SS,15,0,0,0,0,0,0,0,0,0,1,1,0,4.6,69
416,K Kaesviharn,CIN,SS,15,0,0,0,0,0,0,0,0,0,0,0,1,4.5,68
416,D Jones,PHI,LB,16,0,0,0,0,0,0,0,0,0.5,1,0,1,4.2,68
416,Asante Samuel,NE,CB,13,0,0,0,0,0,0,0,0,0,1,3,0,5.2,68
419,Jonathan Wells,HOU,RB,16,0,0,0,299,3,11,79,2,0,0,0,0,4.2,67.8
420,LJ Smith,PHI,TE,16,0,0,0,0,0,34,377,5,0,0,0,0,4.2,67.7
421,David Bowens,MIA,LB,16,0,0,0,0,0,0,0,0,7,0,3,0,4.2,67.5
421,K Herring,CIN,SS,12,0,0,0,0,0,0,0,0,0,1,1,0,5.6,67.5
423,Chris Cooley,WAS,TE,16,0,0,0,0,0,37,314,6,0,0,1,0,4.2,67.4
423,Deion Branch,NE,WR,9,0,0,0,0,0,35,454,4,0,0,0,0,7.5,67.4
425,T Johnson,CHI,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,4.2,67
425,C McAlister,BAL,DB,15,0,0,0,0,1,0,0,0,0,1,0,1,4.5,67
427,M Pollard,IND,TE,13,0,0,0,0,0,29,309,6,0,0,0,0,5.1,66.9
428,Anquan Boldin,ARI,WR,10,0,0,0,3,0,56,623,1,0,0,0,0,6.7,66.6
429,T Fisher,GB,RB,16,8,1,0,224,0,38,277,2,0,0,0,0,4.2,66.42
430,Kevin Faulk,NE,RB,11,0,0,0,255,2,26,248,1,0,0,1,0,6,66.3
431,A Cochran,SEA,DT,16,0,0,0,0,0,0,0,0,6.5,1,3,1,4.1,66
431,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,25,9,9,9,4.1,66
433,Mark Brunell,WAS,QB,9,1194,7,6,62,0,0,0,0,0,0,0,0,7.3,65.96
434,W Holdman,CLE,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,4.1,65.9
435,D Clemons,CIN,DT,14,0,0,0,0,0,0,0,0,6.5,0,2,0,4.6,65.1
436,E Ekuban,CLE,DL,16,0,0,0,0,0,0,0,0,8,0,1,2,4,64.5
436,Tyrone Wheatley,LV,RB,8,0,0,0,327,4,15,78,0,0,0,0,0,8.1,64.5
438,Travis Minor,MIA,RB,11,0,0,0,388,3,13,75,0,0,0,0,0,5.8,64.3
439,C Branch,CAR,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,4,64
440,D Gabriel,LV,WR,16,0,0,0,7,0,33,551,2,0,0,0,0,4,63.8
441,M Doss,IND,SS,10,0,0,0,0,0,0,0,0,1,2,3,0,6.4,63.7
442,Tatum Bell,DEN,RB,14,0,0,0,396,3,5,80,0,0,0,0,0,4.5,63.6
442,Anthony Thomas,CHI,RB,12,0,0,0,404,2,17,132,0,0,0,0,0,5.3,63.6
444,Madieu Williams,MIN,FS,14,0,0,0,161,3,21,233,1,0,0,0,0,4.5,63.4
445,Jeff Zgonina,MIA,DT,16,0,0,0,0,0,0,0,0,5,0,0,0,4,63.2
445,M Beisel,KC,LB,11,0,0,0,0,0,0,0,0,2.5,1,1,1,5.7,63.2
447,J Posey,BUF,LB,16,0,0,0,0,0,0,0,0,1,1,0,1,3.9,63.1
447,Kelly Gregg,BAL,NT,14,0,0,0,0,0,0,0,0,1.5,0,1,1,4.5,63.1
449,D McCutcheon,CLE,DB,12,0,0,0,0,0,0,0,0,0,2,0,0,5.2,62.5
450,Ben Leber,LAC,LB,16,0,0,0,0,0,0,0,0,2,0,0,1,3.9,62.2
451,J Pathon,NO,WR,15,0,0,0,0,0,34,581,1,0,0,0,0,4.1,62.1
452,Jevon Kearse,PHI,DE,14,0,0,0,0,0,0,0,0,7.5,0,2,1,4.4,61.9
453,K Robinson,SEA,WR,10,0,0,0,3,0,31,495,2,0,0,0,0,6.2,61.8
453,Jeremiah Trotter,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.9,61.8
455,Adewale Ogunleye,CHI,DE,12,0,0,0,0,0,0,0,0,5,0,3,1,5.1,61.7
455,Mewelde Moore,MIN,RB,10,0,0,0,379,0,27,238,0,0,0,0,0,6.2,61.7
455,Daryl Smith,JAX,OLB,15,0,0,0,0,0,0,0,0,2,1,0,1,4.1,61.7
458,R McKinnon,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61.5
459,Demarcus Faggins,HOU,DB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.8,61
460,J Rice,SEA,WR,17,0,0,0,0,0,30,429,3,0,0,0,0,3.6,60.9
461,R Hill,ARI,FS,13,0,0,0,0,0,0,0,0,1,1,1,0,4.7,60.7
462,Chaun Thompson,CLE,LB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.8,60.5
462,C Crocker,CLE,SS,12,0,0,0,0,0,0,0,0,2,1,0,0,5,60.5
464,Michael Bennett,MIN,RB,11,0,0,0,276,1,21,207,1,0,0,0,0,5.5,60.3
464,T Williams,TEN,SS,9,0,0,0,0,0,0,0,0,1,1,1,1,6.7,60.3
464,C Conway,SF,WR,16,0,0,0,0,0,38,403,3,0,0,0,0,3.8,60.3
467,L Marshall,WAS,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.8,60.2
467,Ty Warren,NE,DT,16,0,0,0,0,0,0,0,0,3.5,0,2,0,3.8,60.2
469,J Nelson,IND,LB,15,0,0,0,0,0,0,0,0,0,1,0,2,4,60
470,Bobby Engram,SEA,WR,13,0,0,0,0,0,36,499,2,0,0,0,0,4.6,59.9
470,D Thompson,MIA,WR,16,0,0,0,0,0,23,359,4,0,0,0,0,3.7,59.9
472,Fred Robbins,NYG,DT,15,0,0,0,0,0,0,0,0,5,1,2,0,4,59.6
473,Bryant Johnson,ARI,WR,16,0,0,0,-6,0,49,537,1,0,0,0,0,3.7,59.1
474,Mike McKenzie,NO,DB,11,0,0,0,0,0,0,0,0,0,5,0,0,5.4,59
475,J Chatman,LAC,RB,15,0,0,0,392,3,2,17,0,0,0,0,0,3.9,58.9
476,Steve Heiden,CLE,TE,13,0,0,0,0,0,28,287,5,0,0,0,0,4.5,58.7
476,Q Morgan,DAL,WR,15,0,0,0,23,0,31,404,3,0,0,0,0,3.9,58.7
478,W Williams,PIT,CB,16,0,0,0,0,0,0,0,0,1,1,0,0,3.7,58.6
479,Richard Seymour,NE,DT,15,0,0,0,0,0,0,0,0,5,0,1,1,3.9,58.5
479,Chris Draft,ATL,LB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.2,58.5
481,Darnell Dockett,ARI,DT,16,0,0,0,0,0,0,0,0,3.5,1,1,1,3.6,58.4
482,O Huff,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,0,2,3.6,58
483,C Bradford,HOU,WR,15,0,0,0,0,0,27,399,3,0,0,0,0,3.9,57.9
484,M Hicks,SF,RB,9,0,0,0,362,2,16,154,0,0,0,0,0,6.4,57.6
485,Jay Fiedler,MIA,QB,8,1186,7,8,59,0,0,0,0,0,0,0,0,7.2,57.34
486,A Weaver,BAL,DT,16,0,0,0,0,0,0,0,0,4,1,0,1,3.6,57.3
487,T Brayton,LV,LB,15,0,0,0,0,0,0,0,0,2.5,1,0,0,3.8,57.1
488,Shawn Bryson,DET,RB,16,0,0,0,264,0,44,322,0,0,0,0,0,3.5,56.6
488,Chris Kelsay,BUF,DE,16,0,0,0,0,0,0,0,0,4.5,1,1,2,3.5,56.6
490,E Little,CLE,SS,16,0,0,0,0,0,0,0,0,0,1,1,1,3.5,56.5
490,Clark Haggans,PIT,LB,13,0,0,0,0,0,0,0,0,6,0,2,1,4.3,56.5
490,I Bashir,IND,S,13,0,0,0,0,0,0,0,0,0,0,1,1,4.3,56.5
490,Kevin Curtis,LAR,WR,15,0,0,0,24,0,32,421,2,0,0,1,0,3.8,56.5
494,M Rucker,CAR,DE,16,0,0,0,0,0,0,0,0,3.5,0,1,1,3.5,56.3
495,K Moorehead,CAR,DT,14,0,0,0,0,0,0,0,0,2,1,0,1,4,56.1
496,Olindo Mare,MIA,K,11,0,0,0,0,0,0,0,0,0,0,0,0,5.1,56
496,J Webster,ATL,CB,10,0,0,0,0,0,0,0,0,0,1,1,0,5.6,56
496,M Gramatica,IND,K,15,0,0,0,0,0,0,0,0,0,0,0,0,3.7,56
496,Cory Redding,DET,DE,16,0,0,0,0,0,0,0,0,3,0,1,2,3.5,56
500,K Washington,CIN,WR,16,0,0,0,-1,0,31,378,3,0,0,0,0,3.5,55.7
501,D Rodgers,NO,LB,8,0,0,0,0,0,0,0,0,0,0,1,0,6.9,55.5
501,Randall Gay,NE,CB,15,0,0,0,0,0,0,0,0,0,2,0,2,3.7,55.5
501,Nathan Vasher,CHI,DB,16,0,0,0,0,0,0,0,0,0,5,0,1,3.5,55.5
501,T Edwards,JAX,WR,16,0,0,0,2,0,50,533,1,0,0,0,0,3.5,55.5
505,C Moore,BAL,WR,15,0,0,0,0,0,24,293,4,0,0,0,0,3.7,55.3
506,M Hawthorne,GB,S,16,0,0,0,0,0,0,0,0,0,0,2,2,3.4,55
506,F Bryant,DET,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55
506,F Thomas,NO,CB,15,0,0,0,0,0,0,0,0,0,0,0,2,3.7,55
509,Jerramy Stevens,SEA,TE,16,0,0,0,0,0,31,349,3,0,0,0,0,3.4,54.9
509,C Watson,NO,LB,12,0,0,0,0,0,0,0,0,2,0,0,0,4.6,54.9
511,F Jones,ARI,TE,16,0,0,0,0,0,45,426,2,0,0,0,0,3.4,54.6
512,S Madison,MIA,CB,16,0,0,0,0,0,0,0,0,0,0,3,0,3.4,54.5
512,D Hall,ATL,CB,10,0,0,0,0,0,0,0,0,0.5,2,1,0,5.4,54.5
512,K Dilger,TB,TE,16,0,0,0,0,0,39,345,3,0,0,0,0,3.4,54.5
515,Ryan Pickett,LAR,NT,16,0,0,0,0,0,0,0,0,2,0,1,0,3.4,54.4
516,R Anderson,DAL,RB,12,26,1,0,246,1,26,207,0,0,0,0,0,4.5,54.34
517,I Reese,PHI,LB,16,0,0,0,0,0,0,0,0,1,2,1,0,3.4,54.2
518,K Newman,MIN,LB,15,0,0,0,0,0,0,0,0,3.5,0,0,0,3.6,54.1
519,R Hood,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,1,3,3.4,54
519,N Harris,LV,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.9,54
519,D Walker,LV,SS,16,0,0,0,0,0,0,0,0,0,1,0,1,3.4,54
522,Ladell Betts,WAS,RB,16,0,0,0,371,1,15,108,0,0,0,0,0,3.4,53.9
523,C Williams,BAL,SS,16,0,0,0,0,0,0,0,0,2,3,0,0,3.4,53.8
524,Bobby Wade,CHI,WR,16,0,0,0,76,0,42,481,0,0,0,0,0,3.4,53.7
525,R Caldwell,LAC,WR,6,0,0,0,45,0,18,310,3,0,0,0,0,8.9,53.5
526,V Haynes,PIT,RB,13,0,0,0,272,0,18,142,2,0,0,0,0,4.1,53.4
527,A Davis,CLE,WR,7,0,0,0,-3,0,16,416,2,0,0,0,0,7.6,53.3
527,O Ayanbadejo,ARI,RB,16,0,0,0,122,3,19,171,1,0,0,0,0,3.3,53.3
529,Mark Simoneau,PHI,LB,14,0,0,0,0,0,0,0,0,1.5,0,1,1,3.8,53.1
529,Michael Strahan,NYG,DE,8,0,0,0,0,0,0,0,0,4,0,1,3,6.6,53.1
531,B Green,NYG,LB,10,0,0,0,0,0,0,0,0,0,0,2,2,5.3,53
532,Brad Hoover,CAR,FB,14,0,0,0,246,0,21,161,2,0,0,0,1,3.8,52.7
532,Jared Allen,KC,OLB,15,0,0,0,0,0,0,0,0,9,0,0,0,3.5,52.7
534,A Lewis,DET,LB,15,0,0,0,0,0,0,0,0,2,1,0,0,3.5,52.6
535,C Hall,ATL,SS,14,0,0,0,0,0,0,0,0,0,0,0,1,3.8,52.5
536,K Udeze,MIN,DE,16,0,0,0,0,0,0,0,0,5,0,1,1,3.3,52.2
536,S Rayburn,PHI,DT,16,0,0,0,0,0,0,0,0,6,0,2,0,3.3,52.2
538,G Wistrom,SEA,DE,9,0,0,0,0,0,0,0,0,3.5,0,1,1,5.8,52
538,A Williams,LAR,S,13,0,0,0,0,0,0,0,0,0,0,2,0,4,52
540,Aaron Stecker,NO,RB,16,0,0,0,244,2,29,174,0,0,0,0,0,3.2,51.8
541,T Glenn,DAL,WR,6,0,0,0,-3,0,24,400,2,0,0,0,0,8.6,51.7
542,Nick Davenport,GB,RB,11,0,0,0,359,2,4,33,0,0,0,0,0,4.7,51.2
542,Mike Alstott,TB,RB,14,0,0,0,230,2,29,202,0,0,0,0,0,3.7,51.2
544,J Allen,NO,LB,16,0,0,0,0,0,0,0,0,0,0,2,2,3.2,51
544,Chartric Darby,TB,DT,16,0,0,0,0,0,0,0,0,0,0,1,1,3.2,51
544,D McCleon,KC,CB,13,0,0,0,0,0,0,0,0,0,2,0,1,3.9,51
544,A Simmons,SEA,LB,7,0,0,0,0,0,0,0,0,0,1,1,0,7.3,51
544,L Frazier,DAL,CB,12,0,0,0,0,0,0,0,0,0,2,0,1,4.2,51
549,B Hamilton,LV,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.2,50.9
550,Junior Seau,MIA,LB,8,0,0,0,0,0,0,0,0,1,0,0,1,6.3,50.7
551,R Proehl,CAR,WR,16,0,0,0,9,0,34,497,0,0,0,0,0,3.2,50.6
552,D White,ATL,WR,16,0,0,0,14,0,30,370,2,0,0,0,0,3.2,50.4
552,D Thomas,MIN,LB,16,0,0,0,0,0,0,0,0,0.5,0,1,1,3.2,50.4
554,K Mangum,CAR,TE,15,0,0,0,0,0,34,323,3,0,0,0,0,3.4,50.3
