Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
173,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,32,16,15,8,7.4,119
176,Dallas Clark,IND,TE,15,0,0,0,0,0,77,848,6,0,0,0,0,7.9,118.8
177,Dhani Jones,CIN,LB,16,0,0,0,0,0,0,0,0,0,1,1,1,7.4,118.5
178,Kevin Williams,MIN,DT,16,0,0,0,0,0,0,0,0,8.5,0,1,0,7.4,118.4
179,Josh Wilson,SEA,CB,16,0,0,0,0,0,0,0,0,1,4,3,2,7.4,117.8
179,Ronde Barber,TB,FS,16,0,0,0,0,0,0,0,0,2,4,0,1,7.4,117.8
181,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,0,2,0,1,7.3,117
182,Jerious Norwood,ATL,RB,16,0,0,0,489,4,36,338,2,0,0,0,0,7.3,116.7
183,Jerricho Cotchery,NYJ,WR,16,0,0,0,8,0,71,858,5,0,0,0,0,7.3,116.6
183,Justin Smith,SF,DT,16,0,0,0,0,0,0,0,0,7,1,1,0,7.3,116.6
185,Antonio Gates,LAC,TE,16,0,0,0,0,0,60,704,8,0,0,0,0,7.3,116.4
185,Reggie Bush,NO,RB,10,0,0,0,404,2,52,440,4,0,0,0,0,11.6,116.4
187,Aaron Kampman,GB,DT,16,0,0,0,0,0,0,0,0,9.5,0,0,0,7.3,116.1
188,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,17,23,11,8,7.2,116
189,Chester Taylor,MIN,RB,16,4,1,0,399,4,45,399,2,0,0,0,0,7.2,115.96
190,Michael Lewis,SF,SS,16,0,0,0,0,0,0,0,0,2,0,1,1,7.2,115.5
191,Shaun Phillips,LAC,OLB,16,0,0,0,0,0,0,0,0,7.5,0,1,1,7.2,115.3
191,TJ Houshmandzadeh,CIN,WR,15,0,0,0,9,0,92,904,4,0,0,0,0,7.7,115.3
191,Thomas Howard,LV,K,16,0,0,0,0,0,0,0,0,1,1,2,0,7.2,115.3
194,Jay Feely,NYJ,K,15,0,0,0,0,0,0,0,0,0,0,0,0,7.7,115
194,Joseph Addai,IND,RB,12,0,0,0,544,5,25,206,2,0,0,0,0,9.6,115
196,Brandon McDonald,CLE,DB,16,0,0,0,0,0,0,0,0,0,5,1,0,7.2,114.5
197,Phil Dawson,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.1,114
198,Ricky Williams,MIA,RB,16,0,0,0,659,4,29,219,1,0,0,0,0,7.1,113.8
199,DeAngelo Hall,WAS,FS,15,0,0,0,0,0,0,0,0,0.5,5,0,2,7.6,113.5
200,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,0.5,0,1,1,7.1,112.9
201,DeSean Jackson,PHI,WR,16,0,0,1,96,1,62,912,2,0,0,0,0,7,112.8
202,Bernard Pollard,KC,SS,16,0,0,0,0,0,0,0,0,0,1,3,3,7,112.5
203,Ed Reed,BAL,FS,16,0,0,0,0,0,0,0,0,1,9,1,2,7,112.4
204,K Mitchell,BUF,LB,16,0,0,0,0,0,0,0,0,4,2,2,0,7,112.3
205,Stephen Cooper,LAC,LB,12,0,0,0,0,0,0,0,0,1.5,4,0,0,9.3,112
205,Jarrad Page,KC,SS,16,0,0,0,0,0,0,0,0,0,4,2,2,7,112
207,Shaun Rogers,CLE,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,7,111.2
208,Santonio Holmes,PIT,WR,15,0,0,0,9,0,55,821,5,0,0,0,0,7.4,111
208,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,28,15,13,9,6.9,111
210,Quintin Mikell,PHI,SS,16,0,0,0,0,0,0,0,0,2,3,2,0,6.9,110.9
211,Cedric Griffin,MIN,SS,16,0,0,0,0,0,0,0,0,0,1,4,0,6.9,110.5
212,Willie Parker,PIT,RB,11,0,0,0,791,5,3,13,0,0,0,0,0,10,110.4
213,Alex Brown,CHI,DE,16,0,0,0,0,0,0,0,0,6,1,1,1,6.9,110.3
213,Ted Ginn Jr.,MIA,WR,16,0,0,0,73,2,56,790,2,0,0,0,0,6.9,110.3
215,Takeo Spikes,SF,LB,16,0,0,0,0,0,0,0,0,1,3,2,1,6.9,110.1
216,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,34,10,10,8,6.9,110
216,Buffalo Bills,BUF,DST,16,0,0,0,0,0,0,0,0,24,10,15,12,6.9,110
218,Derrick Johnson,KC,ILB,14,0,0,0,0,0,0,0,0,1.5,1,4,0,7.8,109.7
219,Erik Coleman,ATL,SS,16,0,0,0,0,0,0,0,0,0,3,2,0,6.8,109.5
220,Braylon Edwards,CLE,WR,16,0,0,0,0,0,55,873,3,0,0,0,0,6.8,109.3
221,Gus Frerotte,MIN,QB,11,2157,12,15,7,1,0,0,0,0,0,0,0,9.9,108.98
222,Gerald Hayes,ARI,LB,16,0,0,0,0,0,0,0,0,0.5,0,4,2,6.8,108.7
223,Cortland Finnegan,TEN,CB,16,0,0,0,0,0,0,0,0,1,5,0,0,6.8,108.2
224,Leon Hall,CIN,CB,16,0,0,0,0,0,0,0,0,0,3,0,1,6.8,108
225,Eric Wright,CLE,CB,16,0,0,0,0,0,0,0,0,0,3,2,3,6.7,107.5
226,Kevin Payne,CHI,DB,16,0,0,0,0,0,0,0,0,1,4,0,0,6.7,107.1
227,Adam Vinatieri,IND,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.7,107
228,Brandon Meriweather,NE,SS,16,0,0,0,0,0,0,0,0,2,4,2,0,6.7,106.9
229,Mark Clayton,BAL,WR,16,32,1,0,81,1,41,695,3,0,0,0,0,6.7,106.88
230,Mathias Kiwanuka,NYG,DE,16,0,0,0,0,0,0,0,0,8,0,2,2,6.7,106.6
231,Troy Polamalu,PIT,SS,16,0,0,0,0,0,0,0,0,0,7,0,0,6.7,106.5
232,Nick Folk,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.6,106
232,Marques Colston,NO,WR,11,0,0,0,0,0,47,760,5,0,0,0,0,9.6,106
234,Michael Griffin,TEN,SS,16,0,0,0,0,0,0,0,0,1,7,1,1,6.6,105.9
235,Bart Scott,BAL,LB,16,0,0,0,0,0,0,0,0,1.5,0,2,0,6.6,105.7
236,New England Patriots,NE,DST,16,0,0,0,0,0,0,0,0,31,14,13,8,6.6,105
237,Fred Jackson,BUF,RB,16,0,0,0,571,3,37,317,0,0,0,0,0,6.6,104.8
237,DJ Williams,DEN,ILB,11,0,0,0,0,0,0,0,0,2.5,0,0,1,9.5,104.8
239,Freddy Keiaho,IND,LB,14,0,0,0,0,0,0,0,0,0,0,0,2,7.4,104
239,Jason Hanson,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.5,104
239,Olindo Mare,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.5,104
239,Seattle Seahawks,SEA,DST,16,0,0,0,0,0,0,0,0,35,9,22,11,6.5,104
243,Shaun Ellis,NYJ,DE,16,0,0,0,0,0,0,0,0,8,0,2,1,6.5,103.5
244,Darrelle Revis,NYJ,CB,16,0,0,0,0,0,0,-1,0,1,5,1,2,6.5,103.3
245,Cedric Benson,CIN,RB,12,0,0,0,747,2,20,185,0,0,0,0,0,8.6,103.2
246,Sebastian Janikowski,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103
246,Shaun Suisham,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103
246,Dan Carpenter,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103
246,Adrian Wilson,ARI,SS,15,0,0,0,0,0,0,0,0,2.5,2,2,0,6.9,103
246,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,17,12,13,12,6.4,103
251,Adewale Ogunleye,CHI,DE,16,0,0,0,0,0,0,0,0,5,1,0,0,6.4,102.6
252,Antoine Bethea,IND,FS,16,0,0,0,0,0,0,0,0,0,2,0,1,6.4,102.5
252,Kerry Rhodes,NYJ,FS,16,0,0,0,0,0,0,0,0,1,2,0,2,6.4,102.5
254,J Winborn,DEN,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,6.4,102.2
255,Tray Session,IND,LB,16,0,0,0,0,0,0,0,0,0,0,3,0,6.4,102
256,Rocky McIntosh,WAS,ILB,16,0,0,0,0,0,0,0,0,2,1,2,0,6.4,101.7
257,Antonio Pierce,NYG,LB,15,0,0,0,0,0,0,0,0,1.5,0,2,0,6.8,101.6
257,Visanthe Shiancoe,MIN,TE,16,0,0,0,0,0,42,596,7,0,0,0,0,6.4,101.6
259,Brandon Flowers,KC,CB,14,0,0,0,0,0,0,0,0,0,2,1,2,7.2,101.5
259,Ernie Sims,DET,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,6.3,101.5
261,Darren Sproles,LAC,RB,16,0,0,0,330,1,29,342,5,0,0,0,0,6.3,101.2
262,Justin Gage,TEN,WR,12,0,0,0,0,0,34,651,6,0,0,0,0,8.4,101.1
263,Seneca Wallace,SEA,QB,10,1532,11,3,78,0,0,0,0,0,0,1,0,10.1,101.08
264,Devery Henderson,NO,WR,16,0,0,0,33,0,32,793,3,0,0,0,0,6.3,100.6
265,Gary Brackett,IND,LB,12,0,0,0,0,0,0,0,0,0,0,1,1,8.4,100.5
266,Darren McFadden,LV,RB,13,0,0,0,499,4,29,285,0,0,0,0,0,7.7,100.4
266,Antrel Rolle,ARI,SS,16,0,0,0,0,0,1,9,0,0,1,0,0,6.3,100.4
268,Brian Williams,JAX,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,6.2,100
269,Dwight Freeney,IND,DE,15,0,0,0,0,0,0,0,0,10.5,0,4,0,6.7,99.8
