Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
268,Jerome Baker,MIA,LB,16,0,0,0,0,0,0,0,0,3,1,0,0,6.1,97.3
269,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,7,0,3,0,6.1,97.25
270,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0,2,5,3,6.1,97
270,Justin Simmons,DEN,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,6.1,97
270,Desmond King II,LAC,FS,16,0,0,0,0,0,0,0,0,0,3,1,1,6.1,97
270,Philadelphia Eagles,PHI,DST,16,0,0,0,0,0,0,0,0,44,10,11,7,6.1,97
274,Patrick Onwuasor,BAL,OLB,16,0,0,0,0,0,0,0,0,5.5,1,2,0,6.1,96.95
275,Tyrell Williams,LAC,WR,16,0,0,0,15,0,41,653,5,0,0,0,0,6,96.8
276,Landon Collins,NYG,SS,12,0,0,0,0,0,0,0,0,0,0,1,0,8,96.5
277,Kendall Fuller,KC,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,6.4,96
278,Cooper Kupp,LAR,WR,8,0,0,0,25,0,40,566,6,0,0,0,0,11.9,95.1
279,Dan Bailey,MIN,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.8,95
280,Vonn Bell,NO,SS,16,0,0,0,0,0,0,0,0,1,0,1,1,5.9,94.9
281,Jonathan Allen,WAS,DT,16,0,0,0,0,0,0,0,0,8,0,0,0,5.9,94.6
282,Reshad Jones,MIA,SS,14,0,0,0,0,0,0,0,0,0,3,0,0,6.8,94.5
283,Melvin Ingram III,LAC,LB,16,0,0,0,0,0,0,0,0,7,1,1,1,5.9,94.45
284,Courtland Sutton,DEN,WR,16,0,0,0,-1,0,42,704,4,0,0,0,0,5.9,94.3
285,Preston Smith,WAS,OLB,16,0,0,0,0,0,0,0,0,4,1,1,1,5.9,94.25
286,Jatavis Brown,LAC,OLB,15,0,0,0,0,0,0,0,0,1,0,1,0,6.3,93.8
287,Jordy Nelson,LV,WR,15,0,0,0,-2,0,63,739,3,0,0,0,0,6.2,93.7
288,Terrell Suggs,BAL,DE,16,0,0,0,0,0,0,0,0,7,0,1,1,5.8,93.6
288,Alex Collins,BAL,RB,10,0,0,0,411,7,15,105,1,0,0,0,0,9.4,93.6
290,T.J. Carrie,CLE,CB,16,0,0,0,0,0,0,0,0,1,1,2,1,5.8,93.4
291,Logan Ryan,TEN,CB,14,0,0,0,0,0,0,0,0,4,0,0,0,6.7,93.2
291,LeSean McCoy,BUF,RB,14,0,0,0,514,3,34,238,0,0,0,0,0,6.7,93.2
293,Jabaal Sheard,IND,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,5.8,93.15
294,Trey Burton,CHI,TE,16,0,0,0,2,0,54,569,6,0,0,0,0,5.8,93.1
295,Ndamukong Suh,LAR,NT,16,0,0,0,0,0,0,0,0,4.5,0,0,2,5.8,93.05
296,Devin McCourty,NE,SS,16,0,0,0,0,0,0,0,0,0,1,1,2,5.8,93
296,Curtis Riley,NYG,FS,16,0,0,0,0,0,0,0,0,0,4,0,0,5.8,93
296,TJ McDonald,MIA,SS,14,0,0,0,0,0,0,0,0,0,3,0,1,6.6,93
296,Green Bay Packers,GB,DST,16,0,0,0,0,0,0,0,0,44,7,9,8,5.8,93
300,Grady Jarrett,ATL,DT,14,0,0,0,0,0,0,0,0,6,0,3,0,6.6,92.9
301,Josh Bynes,ARI,ILB,11,0,0,0,0,0,0,0,0,2,0,0,1,8.4,92.2
302,Ron Parker,KC,SS,15,0,0,0,0,0,0,0,0,1,2,0,0,6.1,92.1
303,Austin Hooper,ATL,TE,16,0,0,0,0,0,71,660,4,0,0,0,0,5.8,92
303,Steven Nelson,KC,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,5.8,92
303,Pierre Desir,IND,CB,16,0,0,0,0,0,0,0,0,0,1,2,1,5.8,92
303,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,7,0,0,5.8,92
307,Allen Bailey,KC,DE,16,0,0,0,0,0,0,0,0,6,0,3,4,5.7,91.9
308,Doug Baldwin,SEA,WR,13,0,0,0,0,0,50,618,5,0,0,0,0,7.1,91.8
309,Matthew Judon,BAL,OLB,16,0,0,0,0,0,0,0,0,7,0,1,0,5.7,91.6
310,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,10,0,0,0,5.7,91.55
311,Denico Autry,IND,DL,12,0,0,0,0,0,0,0,0,9,0,2,1,7.6,91.3
311,Kenny Clark,GB,NT,13,0,0,0,0,0,0,0,0,6,0,1,2,7,91.3
313,Jason Sanders,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
314,Frank Gore,MIA,RB,14,0,0,0,722,0,12,124,1,0,0,0,0,6.5,90.6
315,Jackrabbit Jenkins,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.7,90.5
316,James Bradberry,CAR,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,5.6,90.4
317,Jabrill Peppers,CLE,SS,16,0,0,0,0,0,0,0,0,1,1,0,2,5.6,89.6
318,Bud Dupree,PIT,OLB,16,0,0,0,0,0,0,0,0,5.5,1,1,0,5.6,89.45
319,Wendell Smallwood,PHI,RB,16,0,0,0,364,3,28,230,2,0,0,0,0,5.6,89.4
320,Jeff Heath,DAL,SS,16,0,0,0,3,0,0,0,0,0,1,1,0,5.6,89.3
320,Antonio Callaway,CLE,WR,16,0,0,0,7,0,43,586,5,0,0,0,0,5.6,89.3
322,Tony Jefferson II,BAL,SS,14,0,0,0,0,0,0,0,0,1,1,1,1,6.4,89.2
322,Adrian Amos,CHI,FS,16,0,0,0,0,0,0,0,0,1,2,0,1,5.6,89.2
324,Larry Ogunjobi,CLE,DT,16,0,0,0,0,0,0,0,0,5.5,0,1,0,5.6,89.15
325,Minkah Fitzpatrick,MIA,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,5.6,89
326,Shaq Thompson,CAR,ILB,14,0,0,0,0,0,0,0,0,3.5,0,1,0,6.3,88.8
326,Leonard Floyd,CHI,OLB,16,0,0,0,0,0,0,0,0,4,1,0,1,5.6,88.8
326,Kyler Fackrell,GB,OLB,16,0,0,0,0,0,0,0,0,10.5,0,0,0,5.6,88.8
329,De'Vondre Campbell,ATL,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,5.5,88.6
329,Jalen Richard,LV,RB,16,0,0,0,259,1,68,607,0,0,0,0,0,5.5,88.6
331,Carlos Hyde,JAX,RB,14,0,0,0,571,5,10,33,0,0,0,0,0,6.3,88.4
332,Chris Boswell,PIT,K,15,2,1,0,0,0,0,0,0,0,0,0,0,5.9,88.08
333,Carolina Panthers,CAR,DST,16,0,0,0,0,0,0,0,0,35,13,14,9,5.5,88
334,David Njoku,CLE,TE,16,0,0,0,0,0,56,639,4,0,0,0,0,5.5,87.9
335,Gus Edwards,BAL,RB,11,0,0,0,718,2,2,20,0,0,0,0,0,8,87.8
336,Jalen Ramsey,JAX,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,5.5,87.5
337,Kyle Rudolph,MIN,TE,16,0,0,0,0,0,64,634,4,0,0,0,0,5.5,87.4
337,Jamaal Williams,GB,RB,16,0,0,0,464,3,27,210,0,0,0,0,0,5.5,87.4
339,Royce Freeman,DEN,RB,14,0,0,0,521,5,14,72,0,0,0,0,0,6.2,87.3
340,Anthony Miller,CHI,WR,15,8,0,0,26,0,33,423,7,0,0,0,0,5.8,87.22
341,O.J. Howard,TB,TE,10,0,0,0,0,0,34,565,5,0,0,0,0,8.6,86.5
341,Adoree' Jackson,TEN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.4,86.5
343,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,34,12,9,7,5.4,86
344,Sheldon Rankins,NO,DT,16,0,0,0,0,0,0,0,0,8,0,1,0,5.4,85.6
345,Darron Lee,NYJ,LB,12,0,0,0,0,0,0,0,0,0,3,0,0,7.1,85.5
345,Nick Vigil,CIN,OLB,11,0,0,0,0,0,0,0,0,0,0,0,1,7.8,85.5
347,Jordan Jenkins,NYJ,OLB,16,0,0,0,0,0,0,0,0,7,0,2,2,5.3,85.45
348,Cole Beasley,DAL,WR,16,0,0,0,0,0,65,672,3,0,0,0,0,5.3,85.2
349,Jeff Driskel,CIN,TE,9,1003,6,2,130,2,0,0,0,0,0,0,0,9.5,85.12
350,Duke Johnson,CLE,RB,16,0,0,0,201,0,47,429,3,0,0,0,0,5.3,85
351,A.J. Klein,NO,OLB,16,0,0,0,0,0,0,0,0,2,1,0,2,5.3,84.9
351,Taylor Gabriel,CHI,WR,16,0,0,0,61,0,67,688,2,0,0,0,0,5.3,84.9
353,Devon Kennard,DET,OLB,15,0,0,0,0,0,0,0,0,7,0,0,1,5.6,84.7
354,Stephon Tuitt,PIT,DE,14,0,0,0,0,0,0,0,0,5.5,0,0,0,6,84.55
355,Clayton Geathers,IND,SS,12,0,0,0,0,0,0,0,0,0,0,1,0,7,84.5
356,Rob Gronkowski,NE,TE,13,0,0,0,0,0,47,682,3,0,0,0,0,6.5,84.2
357,Samson Ebukam,LAR,OLB,16,0,0,0,0,0,0,0,0,3,1,3,2,5.3,84.1
357,Lamarcus Joyner,LAR,FS,15,0,0,0,0,0,0,0,0,1,1,0,1,5.6,84.1
359,Josh Norman,WAS,CB,16,0,0,0,0,0,0,0,0,0,3,3,1,5.2,84
359,Josh Lambo,JAX,K,13,0,0,0,0,0,0,0,0,0,0,0,0,6.5,84
359,Chandler Catanzaro,CAR,K,13,0,0,0,0,0,0,0,0,0,0,0,0,6.5,84
359,New York Giants,NYG,DST,16,0,0,0,0,0,0,0,0,30,16,10,5,5.2,84
363,D.J. Swearinger,ARI,FS,15,0,0,0,0,0,0,0,0,1,4,2,1,5.6,83.7
364,Sean Davis,PIT,FS,15,0,0,0,0,0,0,0,0,0,1,1,0,5.6,83.5
365,Mario Addison,CAR,DE,16,0,0,0,0,0,0,0,0,9,0,2,0,5.2,83.4
365,Terrell Edmunds,PIT,SS,16,0,0,0,0,0,0,0,0,1,1,0,1,5.2,83.4
367,Vance McDonald,PIT,TE,15,0,0,0,0,0,50,610,4,0,0,0,0,5.5,83
368,Donte Moncrief,JAX,WR,16,0,0,0,0,0,48,668,3,0,0,0,0,5.2,82.8
369,Robert Quinn,MIA,OLB,16,0,0,0,0,0,0,0,0,6.5,0,2,0,5.1,82.3
369,Daron Payne,WAS,NT,16,0,0,0,0,0,0,0,0,5,0,1,1,5.1,82.3
369,Jaire Alexander,GB,CB,13,0,0,0,0,0,0,0,0,0.5,1,0,0,6.3,82.3
372,Stephon Gilmore,NE,CB,16,0,0,0,0,0,0,0,0,1,2,2,1,5.1,82.2
373,Mike Hilton,PIT,CB,15,0,0,0,0,0,0,0,0,1,1,0,2,5.5,82.1
373,Carl Nassib,TB,DE,15,0,0,0,0,0,0,0,0,6.5,0,2,0,5.5,82.1
375,Patrick Chung,NE,FS,15,0,0,0,0,0,0,0,0,0.5,1,0,1,5.5,82
376,P.J. Williams,NO,CB,15,0,0,0,0,0,0,0,0,1,1,2,0,5.4,81.5
376,Thomas Davis Sr.,CAR,OLB,12,0,0,0,0,0,0,0,0,0,0,0,2,6.8,81.5
378,Sam Hubbard,CIN,DE,16,0,0,0,0,0,0,0,0,6,0,1,1,5.1,81.45
379,Evan Engram,NYG,TE,11,0,0,0,36,0,45,577,3,0,0,0,0,7.4,81.3
380,Daniel Carlson,LV,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.8,81
380,Denzel Ward,CLE,CB,13,0,0,0,0,0,0,0,0,0,3,1,2,6.2,81
380,Chidobe Awuzie,DAL,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,5.4,81
383,Leonard Williams,NYJ,DE,16,0,0,0,0,0,0,0,0,5,0,0,0,5.1,80.85
384,Jon Bostic,PIT,ILB,16,0,0,0,0,0,0,0,0,2.5,0,0,0,5,80.8
384,Marvin Jones Jr.,DET,WR,9,0,0,0,0,0,35,508,5,0,0,0,0,9,80.8
386,Olivier Vernon,NYG,DE,11,0,0,0,0,0,0,0,0,7,0,1,1,7.3,80.75
387,Mike Adams,CAR,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,5,80.5
387,Joe Haden,PIT,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,5.4,80.5
387,Johnathan Joseph,HOU,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.8,80.5
387,Benson Mayowa,ARI,DE,15,0,0,0,0,0,0,0,0,4,0,1,1,5.4,80.5
387,Christian Kirk,ARI,WR,12,0,0,0,35,0,43,590,3,0,0,0,0,6.7,80.5
392,Tre Flowers,SEA,CB,15,0,0,0,0,0,0,0,0,0,0,3,1,5.3,80
393,Romeo Okwara,DET,OLB,15,0,0,0,0,0,0,0,0,7.5,0,1,0,5.3,79.8
394,Jason McCourty,NE,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,5,79.5
394,Alex Anzalone,NO,ILB,16,0,0,0,0,0,0,0,0,2,1,2,0,5,79.5
396,Rashard Higgins,CLE,WR,13,0,0,0,0,0,39,572,4,0,0,0,0,6.1,79.2
397,Justin Coleman,SEA,CB,16,0,0,0,0,0,0,0,0,0.5,1,1,2,4.9,79.05
398,Morris Claiborne,NYJ,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,5.3,79
398,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,37,15,7,4,4.9,79
400,Devin Funchess,CAR,WR,14,0,0,0,0,0,44,549,4,0,0,0,0,5.6,78.9
401,Michael Crabtree,BAL,WR,16,0,0,0,0,0,54,607,3,0,0,0,0,4.9,78.7
402,Foyesade Oluokun,ATL,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.9,78.5
402,Eric Reid,CAR,SS,13,0,0,0,0,0,0,0,0,1,1,1,0,6,78.5
404,Rodney Gunter,ARI,DT,16,0,0,0,0,0,0,0,0,4.5,0,2,0,4.9,78.2
405,Jonathan Jones,NE,CB,16,0,0,0,0,0,0,0,0,1.5,3,1,0,4.9,78.1
406,Graham Gano,CAR,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.5,78
406,Greg Joseph,CLE,K,14,0,0,0,0,0,0,0,0,0,0,0,0,5.6,78
406,Byron Jones,DAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.9,78
409,Desmond Trufant,ATL,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,4.8,77.6
410,Henry Anderson,NYJ,DE,16,0,0,0,0,0,0,0,0,7,0,0,0,4.8,77.45
411,Alfred Blue,HOU,RB,16,0,0,0,499,2,20,154,0,0,0,0,0,4.8,77.3
412,Dante Pettis,SF,WR,12,0,0,0,-2,0,27,467,5,0,0,0,0,6.4,76.5
412,Jordan Whitehead,TB,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,5.1,76.5
412,LeGarrette Blount,DET,RB,16,0,0,0,418,5,10,67,0,0,0,0,0,4.8,76.5
415,Genard Avery,CLE,LB,16,0,0,0,0,0,0,0,0,4.5,0,1,1,4.8,76.15
416,Jahleel Addae,LAC,SS,16,0,0,0,0,0,0,0,0,1,1,0,1,4.7,75.8
417,Nick Foles,PHI,QB,5,1413,7,4,17,0,1,15,0,0,0,0,0,15.1,75.72
418,Brandon Graham,PHI,DE,16,0,0,0,0,0,0,0,0,4,0,1,1,4.7,75.7
419,Damien Williams,KC,RB,14,0,0,0,256,4,23,160,2,0,0,0,0,5.4,75.6
419,Jimmy Graham,GB,TE,16,0,0,0,0,0,55,636,2,0,0,0,0,4.7,75.6
421,Shaquill Griffin,SEA,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.7,75.5
422,Christian Jones,DET,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.7,75.4
423,Glover Quin,DET,FS,16,0,0,0,0,0,0,0,0,1,0,0,0,4.7,75.1
423,Sammy Watkins,KC,WR,10,0,0,0,52,0,40,519,3,0,0,0,0,7.5,75.1
425,B.J. Goodson,NYG,ILB,15,0,0,0,0,0,0,0,0,0.5,2,0,1,5,75
425,David Moore,SEA,WR,16,0,0,0,5,0,26,445,5,0,0,1,0,4.7,75
425,Reggie Ragland,KC,LB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,4.7,75
428,C.J. Beathard,SF,QB,6,1252,8,7,69,1,0,0,0,0,0,0,0,12.5,74.98
429,Buster Skrine,NYJ,CB,14,0,0,0,0,0,0,0,0,0.5,0,1,1,5.4,74.95
430,Josh Adams,PHI,RB,13,0,0,0,511,3,7,58,0,0,0,0,0,5.8,74.9
431,B.W. Webb,NYG,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,4.7,74.7
432,Chris Harris Jr.,DEN,CB,12,0,0,0,0,0,0,0,0,1,3,0,0,6.2,74.4
433,William Fuller V,HOU,WR,7,0,0,0,0,0,32,503,4,0,0,0,0,10.6,74.3
434,Chris Herndon,NYJ,TE,14,0,0,0,0,0,39,502,4,0,0,0,0,5.3,74.2
435,Marcus Williams,NO,SS,16,0,0,0,0,0,0,0,0,1,2,1,1,4.6,74.1
436,Michael Badgley,LAC,K,10,0,0,0,0,0,0,0,0,0,0,0,0,7.4,74
437,Tavon Young,BAL,CB,15,0,0,0,0,0,0,0,0,2,1,0,2,4.9,73.7
438,Darius Slay,DET,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,4.9,73.5
439,Bobby McCain,MIA,CB,14,0,0,0,0,0,0,0,0,2,1,0,0,5.2,73.4
440,Kyle Williams,BUF,DT,16,0,0,0,0,0,1,9,0,5,0,1,1,4.6,73.25
441,Mark Andrews,BAL,TE,16,0,0,0,0,0,34,552,3,0,0,0,0,4.6,73.2
442,Sheldon Richardson,MIN,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,4.6,73.15
443,Marquez Valdes-Scantling,GB,WR,16,0,0,0,29,0,38,581,2,0,0,0,0,4.6,73
444,Eric Weddle,BAL,FS,16,0,0,0,0,0,0,0,0,1,0,0,0,4.6,72.9
445,Javon Hargrave,PIT,DT,16,0,0,0,0,0,0,0,0,6.5,0,0,0,4.5,72.75
446,Kendrick Bourne,SF,WR,16,0,0,0,0,0,42,487,4,0,0,0,0,4.5,72.7
446,Tre'Quan Smith,NO,WR,15,0,0,0,0,0,28,427,5,0,0,0,0,4.8,72.7
448,Cameron Wake,MIA,OLB,14,0,0,0,0,0,0,0,0,6,0,1,0,5.2,72.4
448,Willie Snead IV,BAL,WR,16,0,0,0,13,0,62,651,1,0,0,0,0,4.5,72.4
448,Elijah Lee,SF,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,4.5,72.4
451,Anthony Barr,MIN,OLB,13,0,0,0,0,0,0,0,0,3,0,1,0,5.6,72.2
452,Robert Foster,BUF,WR,13,0,0,0,0,0,27,541,3,0,0,0,0,5.5,72.1
453,Rasul Douglas,PHI,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,4.5,72
453,Mackensie Alexander,MIN,CB,15,0,0,0,0,0,0,0,0,4,0,0,0,4.8,72
455,Darqueze Dennard,CIN,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,5.5,71.5
455,Cassius Marsh,SF,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,1,4.5,71.5
455,Harold Landry III,TEN,OLB,15,0,0,0,0,0,0,0,0,4.5,0,1,0,4.8,71.5
458,Ronald Blair,SF,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.4,71.2
458,Chris Hogan,NE,WR,16,0,0,0,0,0,35,532,3,0,0,0,0,4.4,71.2
460,B.J. Hill,NYG,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,4.4,71.15
461,Josh Reynolds,LAR,WR,16,0,0,0,8,0,29,402,5,0,0,0,0,4.4,71
462,Albert Wilson,MIA,WR,7,52,1,0,16,0,26,391,4,0,0,0,0,10.1,70.78
463,Ito Smith,ATL,RB,14,0,0,0,315,4,27,152,0,0,0,0,0,5,70.7
464,Matt Ioannidis,WAS,DT,14,0,0,0,0,0,0,0,0,7.5,0,1,1,5,70.6
465,Linval Joseph,MIN,DT,15,0,0,0,0,0,0,0,0,1,0,1,1,4.7,70.5
466,Darian Stewart,DEN,FS,14,0,0,0,0,0,0,0,0,1,2,0,1,5,70.45
467,Clay Matthews,GB,OLB,16,0,0,0,0,0,0,0,0,3.5,0,2,0,4.4,70.35
468,Bryce Callahan,CHI,CB,13,0,0,0,0,0,0,0,0,2,2,0,0,5.4,70.2
469,Cordarrelle Patterson,NE,RB,15,0,0,0,228,1,21,247,3,0,0,0,0,4.6,69.5
469,Bradley Roby,DEN,CB,15,0,0,0,0,0,0,0,0,0,1,2,0,4.6,69.5
471,Deion Jones,ATL,ILB,6,0,0,0,0,0,0,0,0,1,2,1,0,11.5,68.9
472,Chris Long,PHI,DE,16,0,0,0,0,0,0,0,0,6.5,0,2,0,4.3,68.6
472,Whitney Mercilus,HOU,OLB,16,0,0,0,0,0,0,0,0,4,0,2,0,4.3,68.6
474,Patrick Peterson,ARI,CB,16,0,0,0,0,0,0,0,0,1,2,0,1,4.3,68.5
475,Danny Amendola,MIA,WR,15,28,1,0,-2,0,59,575,1,0,0,0,0,4.6,68.42
476,Adarius Taylor,TB,OLB,15,0,0,0,0,0,0,0,0,1,1,1,0,4.5,68.1
477,Captain Munnerlyn,CAR,CB,16,0,0,0,0,0,0,0,0,2,1,0,1,4.2,68
477,Kawann Short,CAR,DT,14,0,0,0,0,0,0,0,0,3,0,1,0,4.9,68
477,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,38,9,11,8,4.2,68
480,Brock Osweiler,MIA,QB,7,1247,6,4,21,0,0,0,0,0,0,0,0,9.7,67.98
481,Kenny Vaccaro,TEN,SS,13,0,0,0,0,0,0,0,0,2,1,0,0,5.2,67.7
482,Jack Crawford,ATL,DE,16,0,0,0,0,0,0,0,0,5.5,1,1,0,4.2,67.5
483,Lorenzo Carter,NYG,OLB,15,0,0,0,0,0,0,0,0,4,0,0,0,4.5,67.4
484,Gerald McCoy,TB,DT,14,0,0,0,0,0,0,0,0,6,0,0,0,4.8,67.15
485,Margus Hunt,IND,DE,15,0,0,0,0,0,0,0,0,5,0,1,1,4.5,67.1
486,Xavien Howard,MIA,CB,12,0,0,0,0,0,0,0,0,0,7,0,1,5.6,67
486,Justin Evans,TB,SS,10,0,0,0,0,0,0,0,0,0,1,0,1,6.7,67
486,Rashaan Melvin,LV,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.8,67
489,Brandon Copeland,NYJ,LB,16,0,0,0,0,0,0,0,0,5,0,0,0,4.2,66.9
489,Adam Gotsis,DEN,DE,16,0,0,0,0,0,0,0,0,3,0,2,1,4.2,66.9
489,Elijah McGuire,NYJ,RB,8,0,0,0,276,3,19,193,1,0,0,0,0,8.4,66.9
492,Michael Thomas,NYG,SS,16,0,0,0,0,0,0,0,0,1,2,0,0,4.2,66.8
493,Dante Fowler Jr.,LAR,OLB,15,0,0,0,0,0,0,0,0,4,0,2,2,4.4,66.7
494,Kenny Young,BAL,ILB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,4.2,66.55
495,Anthony Brown,DAL,CB,15,0,0,0,0,0,0,0,0,2,1,1,0,4.4,66.5
496,Arik Armstead,SF,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,4.2,66.4
497,Jordan Reed,WAS,TE,13,0,0,0,0,0,54,558,2,0,0,0,0,5.1,65.8
498,Corey Peters,ARI,DT,15,0,0,0,0,0,0,0,0,2.5,0,0,1,4.4,65.6
499,Trumaine Johnson,NYJ,CB,10,0,0,0,0,0,0,0,0,0,4,1,1,6.6,65.5
500,Randy Gregory,DAL,DE,14,0,0,0,0,0,0,0,0,6,0,1,1,4.7,65.3
501,Josh Doctson,WAS,WR,15,0,0,0,0,0,44,532,2,0,0,0,0,4.3,65.2
502,Chris Ivory,BUF,RB,13,0,0,0,385,1,13,205,0,0,0,0,0,5,65
502,Micah Hyde,BUF,S,15,0,0,0,0,0,0,0,0,0,2,0,1,4.3,65
502,Fabian Moreau,WAS,CB,16,0,0,0,0,0,0,0,0,0,1,3,0,4.1,65
502,Marcus Gilchrist,LV,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,4.1,65
506,Michael Gallup,DAL,WR,16,0,0,0,0,0,33,507,2,0,0,0,0,4,64.7
506,Elandon Roberts,NE,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,4,64.7
508,Tre'Davious White,BUF,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4,64.5
509,Marquise Goodwin,SF,WR,11,0,0,0,9,0,23,395,4,0,0,0,0,5.9,64.4
510,Shaq Lawson,BUF,DE,14,0,0,0,0,0,0,0,0,4,0,2,0,4.6,64.3
511,Chester Rogers,IND,WR,16,0,0,0,-4,0,53,485,2,0,0,0,0,4,64.1
512,Marshawn Lynch,LV,RB,6,0,0,0,376,3,15,84,0,0,0,0,0,10.7,64
512,Cairo Santos,TB,K,9,0,0,0,0,0,0,0,0,0,0,0,0,7.1,64
514,John Ross,CIN,WR,13,0,0,0,9,0,21,210,7,0,0,0,0,4.9,63.9
515,Emmanuel Ogbah,CLE,DE,14,0,0,0,0,0,0,0,0,3,0,0,1,4.6,63.85
516,Jaylen Samuels,PIT,RB,14,0,0,0,256,0,26,199,3,0,0,0,0,4.5,63.5
517,Everson Griffen,MIN,DE,11,0,0,0,0,0,0,0,0,5.5,0,0,0,5.8,63.45
518,Derek Wolfe,DEN,DE,16,0,0,0,0,0,0,0,0,1.5,1,0,1,4,63.35
519,Tyrone Crawford,DAL,DT,15,0,0,0,0,0,0,0,0,5.5,0,1,0,4.2,63.3
520,Takkarist McKinley,ATL,DE,15,0,0,0,0,0,0,0,0,7.5,0,0,0,4.2,63
520,Jordan Evans,CIN,OLB,14,0,0,0,0,0,0,0,0,1.5,1,0,0,4.5,63
520,Mark Barron,LAR,ILB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.2,63
523,Cameron Brate,TB,TE,16,0,0,0,0,0,30,289,6,0,0,0,0,3.9,62.9
524,Bene' Benwikere,LV,CB,15,0,0,0,0,0,0,0,0,0.5,1,1,0,4.2,62.75
525,Antone Exum,SF,SS,15,0,0,0,0,0,0,0,0,1,1,1,0,4.2,62.6
526,CJ Anderson,LAR,RB,11,0,0,0,403,2,5,41,1,0,0,0,0,5.7,62.4
527,Dean Lowry,GB,DE,16,0,0,0,0,0,0,0,0,3,0,0,1,3.9,62.3
528,Marcus Peters,LAR,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.9,62
529,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,43,439,3,0,0,0,0,3.9,61.9
529,Seth Roberts,LV,WR,15,0,0,0,5,0,45,494,2,0,0,0,0,4.1,61.9
531,Corey Graham,PHI,FS,13,0,0,0,0,0,0,0,0,0,1,0,1,4.7,61.5
531,Tashaun Gipson Sr.,JAX,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,61.5
531,Xavier Woods,DAL,FS,14,0,0,0,0,0,0,0,0,0,2,0,0,4.4,61.5
531,Marquel Lee,LV,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61.5
535,Lawrence Guy,NE,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,3.8,61.4
535,Rashaad Penny,SEA,RB,14,0,0,0,419,2,9,75,0,0,0,0,0,4.4,61.4
537,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,5,0,1,1,3.8,61.2
